instrument_name,funding_rate,funding_time
0G-USDT-SWAP,-0.0000587102515445,1764086400000
0G-USDT-SWAP,-0.0004034800918736,1764090000000
0G-USDT-SWAP,0.0000124249932646,1764093600000
0G-USDT-SWAP,0.0000125,1764097200000
0G-USDT-SWAP,-0.0004157948890861,1764100800000
0G-USDT-SWAP,0.0000125,1764104400000
0G-USDT-SWAP,-0.0001557764493107,1764108000000
0G-USDT-SWAP,-0.0007188118025361,1764111600000
0G-USDT-SWAP,-0.0006797805221912,1764115200000
0G-USDT-SWAP,0.0000125,1764118800000
0G-USDT-SWAP,0.0000125,1764122400000
0G-USDT-SWAP,-0.0005179966871304,1764126000000
0G-USDT-SWAP,0.0000125,1764129600000
0G-USDT-SWAP,-0.0000838854552677,1764133200000
0G-USDT-SWAP,-0.0002188400294176,1764136800000
0G-USDT-SWAP,0.0000125,1764140400000
0G-USDT-SWAP,-0.0000692970307057,1764144000000
0G-USDT-SWAP,-0.0000251581585539,1764147600000
0G-USDT-SWAP,0.0000125,1764151200000
0G-USDT-SWAP,-0.0003396489633027,1764154800000
0G-USDT-SWAP,-0.0003632241886574,1764158400000
0G-USDT-SWAP,0.0000043780936913,1764162000000
0G-USDT-SWAP,-0.0005395850279137,1764165600000
0G-USDT-SWAP,-0.0001302032011092,1764169200000
1INCH-USDT-SWAP,0.0001,1764086400000
1INCH-USDT-SWAP,0.0001,1764115200000
1INCH-USDT-SWAP,0.0001,1764144000000
2Z-USDT-SWAP,-0.0005746302299734,1764086400000
2Z-USDT-SWAP,0.00005,1764100800000
2Z-USDT-SWAP,0.00005,1764115200000
2Z-USDT-SWAP,-0.0001456857266187,1764129600000
2Z-USDT-SWAP,-0.0023882283387667,1764144000000
2Z-USDT-SWAP,-3.565861638E-7,1764158400000
A-USDT-SWAP,3.332177185E-7,1764086400000
A-USDT-SWAP,-0.0000557418078208,1764100800000
A-USDT-SWAP,-0.0000096648557286,1764115200000
A-USDT-SWAP,-0.0001033726858467,1764129600000
A-USDT-SWAP,0.00005,1764144000000
A-USDT-SWAP,-0.0000629492854007,1764158400000
AAVE-USDT-SWAP,0.0000137316923787,1764086400000
AAVE-USDT-SWAP,0.0000749038440629,1764115200000
AAVE-USDT-SWAP,-0.0000264206896282,1764144000000
ACE-USDT-SWAP,0.00005,1764086400000
ACE-USDT-SWAP,0.00005,1764100800000
ACE-USDT-SWAP,0.00005,1764115200000
ACE-USDT-SWAP,-0.0000282726392795,1764129600000
ACE-USDT-SWAP,0.00005,1764144000000
ACE-USDT-SWAP,0.00005,1764158400000
ACH-USDT-SWAP,-0.0000393049395151,1764086400000
ACH-USDT-SWAP,-0.0000231398031239,1764100800000
ACH-USDT-SWAP,0.00005,1764115200000
ACH-USDT-SWAP,-0.0000168359913822,1764129600000
ACH-USDT-SWAP,-0.0007285618278555,1764144000000
ACH-USDT-SWAP,-0.0001489208262673,1764158400000
ACT-USDT-SWAP,0.00005,1764086400000
ACT-USDT-SWAP,0.00005,1764100800000
ACT-USDT-SWAP,0.00005,1764115200000
ACT-USDT-SWAP,0.00005,1764129600000
ACT-USDT-SWAP,0.00005,1764144000000
ACT-USDT-SWAP,0.00005,1764158400000
ADA-USD-SWAP,0.0000284788280905,1764086400000
ADA-USD-SWAP,0.0001,1764115200000
ADA-USD-SWAP,0.0001,1764144000000
ADA-USDT-SWAP,-0.0001177310729806,1764086400000
ADA-USDT-SWAP,0.0001,1764115200000
ADA-USDT-SWAP,0.0001,1764144000000
AERO-USDT-SWAP,0.00005,1764086400000
AERO-USDT-SWAP,0.00005,1764100800000
AERO-USDT-SWAP,0.00005,1764115200000
AERO-USDT-SWAP,0.00005,1764129600000
AERO-USDT-SWAP,0.00005,1764144000000
AERO-USDT-SWAP,0.00005,1764158400000
AEVO-USDT-SWAP,0.00005,1764086400000
AEVO-USDT-SWAP,0.00005,1764100800000
AEVO-USDT-SWAP,0.00005,1764115200000
AEVO-USDT-SWAP,0.00005,1764129600000
AEVO-USDT-SWAP,0.00005,1764144000000
AEVO-USDT-SWAP,-0.0000019703587094,1764158400000
AGLD-USDT-SWAP,0.0000130526979629,1764086400000
AGLD-USDT-SWAP,-0.0000716720283322,1764115200000
AGLD-USDT-SWAP,0.000034420406971,1764144000000
AIXBT-USDT-SWAP,0.00005,1764086400000
AIXBT-USDT-SWAP,0.00005,1764100800000
AIXBT-USDT-SWAP,0.0000349825839856,1764115200000
AIXBT-USDT-SWAP,0.00005,1764129600000
AIXBT-USDT-SWAP,0.00005,1764144000000
AIXBT-USDT-SWAP,-0.0000178419849098,1764158400000
ALGO-USDT-SWAP,0.0000473944235197,1764086400000
ALGO-USDT-SWAP,0.0001,1764115200000
ALGO-USDT-SWAP,0.0001,1764144000000
ALLO-USDT-SWAP,-0.0005170099505464,1764086400000
ALLO-USDT-SWAP,0.00005,1764100800000
ALLO-USDT-SWAP,0.00005,1764115200000
ALLO-USDT-SWAP,-0.000240212112401,1764129600000
ALLO-USDT-SWAP,-0.0006549278107483,1764144000000
ALLO-USDT-SWAP,0.00005,1764158400000
ANIME-USDT-SWAP,0.00005,1764086400000
ANIME-USDT-SWAP,0.00005,1764100800000
ANIME-USDT-SWAP,0.00005,1764115200000
ANIME-USDT-SWAP,0.00005,1764129600000
ANIME-USDT-SWAP,0.00005,1764144000000
ANIME-USDT-SWAP,0.00005,1764158400000
APE-USDT-SWAP,-0.0002094738960083,1764086400000
APE-USDT-SWAP,0.0001,1764115200000
APE-USDT-SWAP,0.0001,1764144000000
API3-USDT-SWAP,-0.0001559382320838,1764086400000
API3-USDT-SWAP,-0.0003275368006859,1764100800000
API3-USDT-SWAP,-0.0001199596505744,1764115200000
API3-USDT-SWAP,0.0000374653184576,1764129600000
API3-USDT-SWAP,0.0000337498332637,1764144000000
API3-USDT-SWAP,-0.0002132714218754,1764158400000
APR-USDT-SWAP,0.00005,1764086400000
APR-USDT-SWAP,-0.0000949705460509,1764100800000
APR-USDT-SWAP,0.00005,1764115200000
APR-USDT-SWAP,0.00005,1764129600000
APR-USDT-SWAP,0.00005,1764144000000
APR-USDT-SWAP,0.0000420627885887,1764158400000
APT-USDT-SWAP,-0.0004440283276575,1764086400000
APT-USDT-SWAP,-0.0003109478349707,1764115200000
APT-USDT-SWAP,-0.000397768094525,1764144000000
AR-USDT-SWAP,-0.0001147442623009,1764086400000
AR-USDT-SWAP,0.0000101422821994,1764115200000
AR-USDT-SWAP,-0.0000233885571867,1764144000000
ARB-USDT-SWAP,0.0001,1764086400000
ARB-USDT-SWAP,0.0001,1764115200000
ARB-USDT-SWAP,0.0000948629566757,1764144000000
ARKM-USDT-SWAP,0.0000620918146012,1764086400000
ARKM-USDT-SWAP,0.0000138742948295,1764115200000
ARKM-USDT-SWAP,-0.0000671293573294,1764144000000
ASTER-USDT-SWAP,-0.0000224921043908,1764086400000
ASTER-USDT-SWAP,0.00005,1764100800000
ASTER-USDT-SWAP,0.00005,1764115200000
ASTER-USDT-SWAP,0.000018487943759,1764129600000
ASTER-USDT-SWAP,0.0000323770386667,1764144000000
ASTER-USDT-SWAP,0.00005,1764158400000
AT-USDT-SWAP,0.0002366548302817,1764086400000
AT-USDT-SWAP,0.00005,1764100800000
AT-USDT-SWAP,0.00005,1764115200000
AT-USDT-SWAP,0.0002939752289367,1764129600000
AT-USDT-SWAP,0.0003649723725807,1764144000000
AT-USDT-SWAP,0.0001070902663976,1764158400000
ATH-USDT-SWAP,0.0001,1764086400000
ATH-USDT-SWAP,0.0001,1764115200000
ATH-USDT-SWAP,0.0001,1764144000000
ATOM-USDT-SWAP,-0.0001351338016654,1764086400000
ATOM-USDT-SWAP,-0.0001606290146208,1764115200000
ATOM-USDT-SWAP,-0.0002296561561709,1764144000000
AUCTION-USDT-SWAP,-0.0000157151751271,1764086400000
AUCTION-USDT-SWAP,0.00005,1764100800000
AUCTION-USDT-SWAP,0.00005,1764115200000
AUCTION-USDT-SWAP,-0.0003327454379871,1764129600000
AUCTION-USDT-SWAP,-0.0002759923520425,1764144000000
AUCTION-USDT-SWAP,0.00005,1764158400000
AVAX-USD-SWAP,0.0001,1764086400000
