instrument_name,funding_rate,funding_time
0G-USDT-SWAP,-0.0003998134430734,1764345600000
0G-USDT-SWAP,-0.0002081693737859,1764360000000
0G-USDT-SWAP,-0.0001055628690858,1764374400000
0G-USDT-SWAP,0.00005,1764388800000
0G-USDT-SWAP,-0.0002985364274715,1764403200000
0G-USDT-SWAP,-0.0004116372326386,1764417600000
1INCH-USDT-SWAP,-0.0001364247983666,1764345600000
1INCH-USDT-SWAP,0.0000357213347831,1764374400000
1INCH-USDT-SWAP,0.0000438634550578,1764403200000
2Z-USDT-SWAP,0.00005,1764345600000
2Z-USDT-SWAP,0.00005,1764360000000
2Z-USDT-SWAP,0.00005,1764374400000
2Z-USDT-SWAP,0.00005,1764388800000
2Z-USDT-SWAP,0.00005,1764403200000
2Z-USDT-SWAP,0.00005,1764417600000
A-USDT-SWAP,0.00005,1764345600000
A-USDT-SWAP,-0.0001069762757827,1764360000000
A-USDT-SWAP,0.00005,1764374400000
A-USDT-SWAP,0.00005,1764388800000
A-USDT-SWAP,0.00005,1764403200000
A-USDT-SWAP,0.00005,1764417600000
AAVE-USDT-SWAP,-0.0000171764601899,1764345600000
AAVE-USDT-SWAP,4.403996894E-7,1764374400000
AAVE-USDT-SWAP,0.0000460996699586,1764403200000
ACE-USDT-SWAP,-0.0007800690297568,1764345600000
ACE-USDT-SWAP,-0.0028676328314392,1764349200000
ACE-USDT-SWAP,-0.0012516995889119,1764352800000
ACE-USDT-SWAP,-0.0005609744702325,1764356400000
ACE-USDT-SWAP,0.0000125,1764360000000
ACE-USDT-SWAP,0.0000125,1764363600000
ACE-USDT-SWAP,0.0000125,1764367200000
ACE-USDT-SWAP,0.0000125,1764370800000
ACE-USDT-SWAP,-0.0000777982229636,1764374400000
ACE-USDT-SWAP,-0.0001609641228022,1764378000000
ACE-USDT-SWAP,0.0000125,1764381600000
ACE-USDT-SWAP,-0.0002281603716527,1764385200000
ACE-USDT-SWAP,0.0000125,1764388800000
ACE-USDT-SWAP,0.0000125,1764392400000
ACE-USDT-SWAP,0.0000125,1764396000000
ACE-USDT-SWAP,0.0000125,1764399600000
ACE-USDT-SWAP,0.0000125,1764403200000
ACE-USDT-SWAP,0.0000125,1764406800000
ACE-USDT-SWAP,0.0000125,1764410400000
ACE-USDT-SWAP,0.0000125,1764414000000
ACE-USDT-SWAP,0.0000125,1764417600000
ACE-USDT-SWAP,0.0000125,1764421200000
ACE-USDT-SWAP,0.0000125,1764424800000
ACE-USDT-SWAP,0.0000125,1764428400000
ACH-USDT-SWAP,-0.0000049191915601,1764345600000
ACH-USDT-SWAP,0.00005,1764360000000
ACH-USDT-SWAP,-0.0001175887467494,1764374400000
ACH-USDT-SWAP,0.00005,1764388800000
ACH-USDT-SWAP,-0.0000928406964367,1764403200000
ACH-USDT-SWAP,0.00005,1764417600000
ACT-USDT-SWAP,0.00005,1764345600000
ACT-USDT-SWAP,0.00005,1764360000000
ACT-USDT-SWAP,0.00005,1764374400000
ACT-USDT-SWAP,0.00005,1764388800000
ACT-USDT-SWAP,0.00005,1764403200000
ACT-USDT-SWAP,0.00005,1764417600000
ADA-USD-SWAP,0.0001,1764345600000
ADA-USD-SWAP,-0.000054282270698,1764374400000
ADA-USD-SWAP,0.0000197817425291,1764403200000
ADA-USDT-SWAP,0.0000094996883329,1764345600000
ADA-USDT-SWAP,-0.0000728641126445,1764374400000
ADA-USDT-SWAP,-0.0000766793171259,1764403200000
AERO-USDT-SWAP,0.00005,1764345600000
AERO-USDT-SWAP,-0.000058369174518,1764360000000
AERO-USDT-SWAP,-0.0000138590267312,1764374400000
AERO-USDT-SWAP,0.0000498268438865,1764388800000
AERO-USDT-SWAP,1.328424044E-7,1764403200000
AERO-USDT-SWAP,0.000014441901558,1764417600000
AEVO-USDT-SWAP,0.00005,1764345600000
AEVO-USDT-SWAP,0.00005,1764360000000
AEVO-USDT-SWAP,0.00005,1764374400000
AEVO-USDT-SWAP,0.00005,1764388800000
AEVO-USDT-SWAP,0.00005,1764403200000
AEVO-USDT-SWAP,0.00005,1764417600000
AGLD-USDT-SWAP,0.0001,1764345600000
AGLD-USDT-SWAP,-0.0000300025790688,1764374400000
AGLD-USDT-SWAP,-0.0000269334168175,1764403200000
AIXBT-USDT-SWAP,-0.0000837844336845,1764345600000
AIXBT-USDT-SWAP,0.00005,1764360000000
AIXBT-USDT-SWAP,0.00005,1764374400000
AIXBT-USDT-SWAP,-0.0001344068631865,1764388800000
AIXBT-USDT-SWAP,-0.0001767808672494,1764403200000
AIXBT-USDT-SWAP,-0.0000239522540439,1764417600000
ALGO-USDT-SWAP,0.0001,1764345600000
ALGO-USDT-SWAP,0.0001,1764374400000
ALGO-USDT-SWAP,0.0001,1764403200000
ALLO-USDT-SWAP,0.00005,1764345600000
ALLO-USDT-SWAP,-0.0001063141275233,1764360000000
ALLO-USDT-SWAP,0.00005,1764374400000
ALLO-USDT-SWAP,0.00005,1764388800000
ALLO-USDT-SWAP,-0.0007528745786763,1764403200000
ALLO-USDT-SWAP,-0.0011783462718859,1764417600000
ANIME-USDT-SWAP,0.00005,1764345600000
ANIME-USDT-SWAP,0.00005,1764360000000
ANIME-USDT-SWAP,0.00005,1764374400000
ANIME-USDT-SWAP,0.00005,1764388800000
ANIME-USDT-SWAP,0.00005,1764403200000
ANIME-USDT-SWAP,0.00005,1764417600000
APE-USDT-SWAP,0.0000843258438117,1764345600000
APE-USDT-SWAP,-0.000081549161356,1764374400000
APE-USDT-SWAP,0.0001,1764403200000
API3-USDT-SWAP,-0.000874036920202,1764345600000
API3-USDT-SWAP,-0.0001824763058855,1764360000000
API3-USDT-SWAP,-0.0001544650315665,1764374400000
API3-USDT-SWAP,-0.0003721019844642,1764388800000
API3-USDT-SWAP,-0.0004424008839153,1764403200000
API3-USDT-SWAP,-0.0044209575312386,1764417600000
APR-USDT-SWAP,0.00005,1764345600000
APR-USDT-SWAP,0.00005,1764360000000
APR-USDT-SWAP,0.000455110318515,1764374400000
APR-USDT-SWAP,0.0001882843776457,1764388800000
APR-USDT-SWAP,0.00005,1764403200000
APR-USDT-SWAP,-0.0001899811310454,1764417600000
APT-USDT-SWAP,-0.0007965693312213,1764345600000
APT-USDT-SWAP,-0.0008818093318894,1764374400000
APT-USDT-SWAP,-0.000268883671907,1764403200000
AR-USDT-SWAP,0.0000718298615789,1764345600000
AR-USDT-SWAP,-0.000032689166553,1764374400000
AR-USDT-SWAP,0.0000872681584416,1764403200000
ARB-USDT-SWAP,-0.000097578382134,1764345600000
ARB-USDT-SWAP,0.0000945097659681,1764374400000
ARB-USDT-SWAP,0.0001,1764403200000
ARKM-USDT-SWAP,0.0001,1764345600000
ARKM-USDT-SWAP,0.0000170181423717,1764374400000
ARKM-USDT-SWAP,0.0001,1764403200000
ASTER-USDT-SWAP,0.00005,1764345600000
ASTER-USDT-SWAP,-0.0000697951570935,1764360000000
ASTER-USDT-SWAP,0.00005,1764374400000
ASTER-USDT-SWAP,0.00005,1764388800000
ASTER-USDT-SWAP,0.00005,1764403200000
ASTER-USDT-SWAP,0.00005,1764417600000
AT-USDT-SWAP,0.00005,1764345600000
AT-USDT-SWAP,0.00005,1764360000000
AT-USDT-SWAP,0.00005,1764374400000
AT-USDT-SWAP,0.0000046189089231,1764388800000
AT-USDT-SWAP,0.00005,1764403200000
AT-USDT-SWAP,0.00005,1764417600000
ATH-USDT-SWAP,0.0000997619918136,1764345600000
ATH-USDT-SWAP,0.0001,1764374400000
ATH-USDT-SWAP,0.0001,1764403200000
ATOM-USDT-SWAP,-0.0000923604660917,1764345600000
ATOM-USDT-SWAP,-0.0000768292279857,1764374400000
