instrument_name,funding_rate,funding_time
0G-USDT-SWAP,-0.0021709519305785,1763913600000
0G-USDT-SWAP,-0.0018969973422667,1763917200000
0G-USDT-SWAP,-0.0009260483969227,1763920800000
0G-USDT-SWAP,-0.0007935448047446,1763924400000
0G-USDT-SWAP,-0.0005036457190715,1763928000000
0G-USDT-SWAP,-0.0012093337911429,1763931600000
0G-USDT-SWAP,-0.000909623124785,1763935200000
0G-USDT-SWAP,-0.001007813744346,1763938800000
0G-USDT-SWAP,-0.0014059834399534,1763942400000
0G-USDT-SWAP,-0.0038626610362868,1763946000000
0G-USDT-SWAP,-0.0013001012475783,1763949600000
0G-USDT-SWAP,-0.0008381857186529,1763953200000
0G-USDT-SWAP,-0.0006735398567014,1763956800000
0G-USDT-SWAP,-0.0007609255906154,1763960400000
0G-USDT-SWAP,-0.0011704579042965,1763964000000
0G-USDT-SWAP,-0.0007106073734667,1763967600000
0G-USDT-SWAP,-0.0004454661215179,1763971200000
0G-USDT-SWAP,-0.0001116801467755,1763974800000
0G-USDT-SWAP,-0.0005437157573437,1763978400000
0G-USDT-SWAP,-0.0000905192599624,1763982000000
0G-USDT-SWAP,-0.0006491796362794,1763985600000
0G-USDT-SWAP,-0.0004563767253776,1763989200000
0G-USDT-SWAP,-0.0007997886606483,1763992800000
0G-USDT-SWAP,-0.0010031826789156,1763996400000
1INCH-USDT-SWAP,0.0001,1763913600000
1INCH-USDT-SWAP,0.0000667464497211,1763942400000
1INCH-USDT-SWAP,0.0001,1763971200000
2Z-USDT-SWAP,-0.0004690569844977,1763913600000
2Z-USDT-SWAP,-0.0001465752716026,1763928000000
2Z-USDT-SWAP,-0.0002922241419317,1763942400000
2Z-USDT-SWAP,-0.0003273449275956,1763956800000
2Z-USDT-SWAP,-0.0002927830450762,1763971200000
2Z-USDT-SWAP,-0.0002471371758902,1763985600000
A-USDT-SWAP,0.0000279037849588,1763913600000
A-USDT-SWAP,-0.0000224096486087,1763928000000
A-USDT-SWAP,0.0000057600410126,1763942400000
A-USDT-SWAP,0.00005,1763956800000
A-USDT-SWAP,0.00005,1763971200000
A-USDT-SWAP,0.00005,1763985600000
AAVE-USDT-SWAP,-0.0000994832806329,1763913600000
AAVE-USDT-SWAP,-7.298496766E-7,1763942400000
AAVE-USDT-SWAP,-0.0000623962374972,1763971200000
ACE-USDT-SWAP,0.00005,1763913600000
ACE-USDT-SWAP,-0.0000013334683296,1763928000000
ACE-USDT-SWAP,-0.0000844931556207,1763942400000
ACE-USDT-SWAP,-0.0000069906666087,1763956800000
ACE-USDT-SWAP,0.00005,1763971200000
ACE-USDT-SWAP,0.00005,1763985600000
ACH-USDT-SWAP,0.00005,1763913600000
ACH-USDT-SWAP,0.00005,1763928000000
ACH-USDT-SWAP,0.00005,1763942400000
ACH-USDT-SWAP,-0.0000785459039906,1763956800000
ACH-USDT-SWAP,0.00005,1763971200000
ACH-USDT-SWAP,0.00005,1763985600000
ACT-USDT-SWAP,0.00005,1763913600000
ACT-USDT-SWAP,-0.0000314543362743,1763928000000
ACT-USDT-SWAP,0.00005,1763942400000
ACT-USDT-SWAP,0.00005,1763956800000
ACT-USDT-SWAP,0.00005,1763971200000
ACT-USDT-SWAP,-0.0001438756275907,1763985600000
ADA-USD-SWAP,0.0000091498900074,1763913600000
ADA-USD-SWAP,0.0000519492914331,1763942400000
ADA-USD-SWAP,0.0000805085060477,1763971200000
ADA-USDT-SWAP,-0.0000487389243812,1763913600000
ADA-USDT-SWAP,-0.000032165406305,1763942400000
ADA-USDT-SWAP,-0.0000250037473444,1763971200000
AERO-USDT-SWAP,0.00005,1763913600000
AERO-USDT-SWAP,0.00005,1763928000000
AERO-USDT-SWAP,-0.0000611318061816,1763942400000
AERO-USDT-SWAP,0.00005,1763956800000
AERO-USDT-SWAP,0.00005,1763971200000
AERO-USDT-SWAP,0.00005,1763985600000
AEVO-USDT-SWAP,0.00005,1763913600000
AEVO-USDT-SWAP,0.00005,1763928000000
AEVO-USDT-SWAP,0.00005,1763942400000
AEVO-USDT-SWAP,0.00005,1763956800000
AEVO-USDT-SWAP,0.00005,1763971200000
AEVO-USDT-SWAP,0.00005,1763985600000
AGLD-USDT-SWAP,0.0001,1763913600000
AGLD-USDT-SWAP,0.0000954558286788,1763942400000
AGLD-USDT-SWAP,0.0000903641649615,1763971200000
AIXBT-USDT-SWAP,0.00005,1763913600000
AIXBT-USDT-SWAP,0.00005,1763928000000
AIXBT-USDT-SWAP,0.0000398464799943,1763942400000
AIXBT-USDT-SWAP,-0.0000118616611788,1763956800000
AIXBT-USDT-SWAP,0.00005,1763971200000
AIXBT-USDT-SWAP,0.00005,1763985600000
ALGO-USDT-SWAP,0.0000482171135282,1763913600000
ALGO-USDT-SWAP,-0.00005527790139,1763942400000
ALGO-USDT-SWAP,0.0001,1763971200000
ALLO-USDT-SWAP,0.00005,1763913600000
ALLO-USDT-SWAP,-0.0000959435432083,1763928000000
ALLO-USDT-SWAP,0.00005,1763942400000
ALLO-USDT-SWAP,-0.0001797967736755,1763956800000
ALLO-USDT-SWAP,0.00005,1763971200000
ALLO-USDT-SWAP,-0.0000084560817357,1763985600000
ANIME-USDT-SWAP,-0.0005046015936435,1763913600000
ANIME-USDT-SWAP,0.00005,1763928000000
ANIME-USDT-SWAP,0.00005,1763942400000
ANIME-USDT-SWAP,0.00005,1763956800000
ANIME-USDT-SWAP,0.00005,1763971200000
ANIME-USDT-SWAP,0.00005,1763985600000
APE-USDT-SWAP,-0.000051927036306,1763913600000
APE-USDT-SWAP,-0.0000438080226826,1763942400000
APE-USDT-SWAP,0.0001,1763971200000
API3-USDT-SWAP,-0.0005593645188252,1763913600000
API3-USDT-SWAP,-0.0005054790642109,1763928000000
API3-USDT-SWAP,-0.0006285469793306,1763942400000
API3-USDT-SWAP,-0.0000883330907732,1763956800000
API3-USDT-SWAP,-0.000458941232785,1763971200000
API3-USDT-SWAP,-0.0004737267824881,1763985600000
APR-USDT-SWAP,0.0000972399113664,1763913600000
APR-USDT-SWAP,0.00005,1763928000000
APR-USDT-SWAP,0.00005,1763942400000
APR-USDT-SWAP,0.00005,1763956800000
APR-USDT-SWAP,-0.0000714962958724,1763971200000
APR-USDT-SWAP,0.00005,1763985600000
APT-USDT-SWAP,-0.0005738609725739,1763913600000
APT-USDT-SWAP,-0.0006333722061025,1763942400000
APT-USDT-SWAP,-0.0003812913405868,1763971200000
AR-USDT-SWAP,-0.0002852040300225,1763913600000
AR-USDT-SWAP,-0.0003227980660739,1763942400000
AR-USDT-SWAP,-0.0001587301257683,1763971200000
ARB-USDT-SWAP,0.0001,1763913600000
