instrument_name,funding_rate,funding_time
0G-USDT-SWAP,0.00005,1764604800000
0G-USDT-SWAP,-0.0001849196193866,1764619200000
0G-USDT-SWAP,-0.0002695159491633,1764633600000
0G-USDT-SWAP,-0.0000676605857223,1764648000000
0G-USDT-SWAP,-0.0001667693958974,1764662400000
0G-USDT-SWAP,0.00005,1764676800000
1INCH-USDT-SWAP,-0.0000141193539992,1764604800000
1INCH-USDT-SWAP,-0.0000414311536953,1764633600000
1INCH-USDT-SWAP,-0.0003590389814383,1764662400000
2Z-USDT-SWAP,0.00005,1764604800000
2Z-USDT-SWAP,0.00005,1764619200000
2Z-USDT-SWAP,0.00005,1764633600000
2Z-USDT-SWAP,0.00005,1764648000000
2Z-USDT-SWAP,0.00005,1764662400000
2Z-USDT-SWAP,0.00005,1764676800000
A-USDT-SWAP,-0.0000533407992395,1764604800000
A-USDT-SWAP,0.0000016775899111,1764619200000
A-USDT-SWAP,-0.0000407403178621,1764633600000
A-USDT-SWAP,0.00005,1764648000000
A-USDT-SWAP,0.00005,1764662400000
A-USDT-SWAP,0.000015332708194,1764676800000
AAVE-USDT-SWAP,0.0001,1764604800000
AAVE-USDT-SWAP,0.0000329677636426,1764633600000
AAVE-USDT-SWAP,0.0000194370150863,1764662400000
ACE-USDT-SWAP,0.0000125,1764604800000
ACE-USDT-SWAP,0.0000125,1764608400000
ACE-USDT-SWAP,0.0000125,1764612000000
ACE-USDT-SWAP,0.0000125,1764615600000
ACE-USDT-SWAP,0.0000125,1764619200000
ACE-USDT-SWAP,0.0000125,1764622800000
ACE-USDT-SWAP,0.0000125,1764626400000
ACE-USDT-SWAP,0.0000125,1764630000000
ACE-USDT-SWAP,0.0000125,1764633600000
ACE-USDT-SWAP,0.0000125,1764637200000
ACE-USDT-SWAP,0.0000125,1764640800000
ACE-USDT-SWAP,0.0000125,1764644400000
ACE-USDT-SWAP,0.0000125,1764648000000
ACE-USDT-SWAP,0.0000125,1764651600000
ACE-USDT-SWAP,0.0000125,1764655200000
ACE-USDT-SWAP,0.0000125,1764658800000
ACE-USDT-SWAP,0.0000125,1764662400000
ACE-USDT-SWAP,0.0000125,1764666000000
ACE-USDT-SWAP,0.0000125,1764669600000
ACE-USDT-SWAP,0.0000125,1764673200000
ACE-USDT-SWAP,0.0000125,1764676800000
ACE-USDT-SWAP,0.0000125,1764680400000
ACE-USDT-SWAP,0.0000125,1764684000000
ACE-USDT-SWAP,0.0000125,1764687600000
ACH-USDT-SWAP,0.00005,1764604800000
ACH-USDT-SWAP,0.00005,1764619200000
ACH-USDT-SWAP,0.00005,1764633600000
ACH-USDT-SWAP,0.00005,1764648000000
ACH-USDT-SWAP,0.00005,1764662400000
ACH-USDT-SWAP,-0.00017323609326,1764676800000
ACT-USDT-SWAP,0.00005,1764604800000
ACT-USDT-SWAP,0.00005,1764619200000
ACT-USDT-SWAP,0.00005,1764633600000
ACT-USDT-SWAP,0.00005,1764648000000
ACT-USDT-SWAP,0.00005,1764662400000
ACT-USDT-SWAP,0.00005,1764676800000
ADA-USD-SWAP,-0.0000264659988994,1764604800000
ADA-USD-SWAP,-0.0000081693343986,1764633600000
ADA-USD-SWAP,0.0000213793456256,1764662400000
ADA-USDT-SWAP,0.0000049936106494,1764604800000
ADA-USDT-SWAP,-0.000091014801555,1764633600000
ADA-USDT-SWAP,-0.0000406763592696,1764662400000
AERO-USDT-SWAP,-0.0000807525677324,1764604800000
AERO-USDT-SWAP,-0.0000273590745538,1764619200000
AERO-USDT-SWAP,0.00005,1764633600000
AERO-USDT-SWAP,0.00005,1764648000000
AERO-USDT-SWAP,0.00005,1764662400000
AERO-USDT-SWAP,-0.0000820451674116,1764676800000
AEVO-USDT-SWAP,0.00005,1764604800000
AEVO-USDT-SWAP,0.00005,1764619200000
AEVO-USDT-SWAP,0.00005,1764633600000
AEVO-USDT-SWAP,0.0000288789114999,1764648000000
AEVO-USDT-SWAP,0.00005,1764662400000
AEVO-USDT-SWAP,0.00005,1764676800000
AGLD-USDT-SWAP,-0.0002713232253776,1764604800000
AGLD-USDT-SWAP,0.0001,1764633600000
AGLD-USDT-SWAP,0.0000414924069199,1764662400000
AIXBT-USDT-SWAP,-0.000003192091537,1764604800000
AIXBT-USDT-SWAP,-0.000246603474058,1764619200000
AIXBT-USDT-SWAP,-0.0001935892971674,1764633600000
AIXBT-USDT-SWAP,-0.0000198561476231,1764648000000
AIXBT-USDT-SWAP,-0.0001628231145967,1764662400000
AIXBT-USDT-SWAP,0.00005,1764676800000
ALGO-USDT-SWAP,-0.0000570777763038,1764604800000
ALGO-USDT-SWAP,0.0000525923314192,1764633600000
ALGO-USDT-SWAP,0.0000882953728632,1764662400000
ALLO-USDT-SWAP,0.00005,1764604800000
ALLO-USDT-SWAP,0.00005,1764619200000
ALLO-USDT-SWAP,0.00005,1764633600000
ALLO-USDT-SWAP,0.0000024667872162,1764648000000
ALLO-USDT-SWAP,-0.0001543955300779,1764662400000
ALLO-USDT-SWAP,-0.000056292921669,1764676800000
ANIME-USDT-SWAP,0.00005,1764604800000
ANIME-USDT-SWAP,0.0000395383665285,1764619200000
ANIME-USDT-SWAP,0.00005,1764633600000
ANIME-USDT-SWAP,0.0000461260175663,1764648000000
ANIME-USDT-SWAP,-0.0147863531331413,1764662400000
ANIME-USDT-SWAP,-0.0105870247365218,1764676800000
APE-USDT-SWAP,-0.0000966312696695,1764604800000
APE-USDT-SWAP,0.0001,1764633600000
APE-USDT-SWAP,0.0001,1764662400000
API3-USDT-SWAP,-0.0011466665852808,1764604800000
API3-USDT-SWAP,-0.0013794216632675,1764619200000
API3-USDT-SWAP,-0.0005866183008364,1764633600000
API3-USDT-SWAP,-0.0005826870755238,1764648000000
API3-USDT-SWAP,-0.000501248986356,1764662400000
API3-USDT-SWAP,-0.0015445940000859,1764676800000
APR-USDT-SWAP,0.00005,1764604800000
APR-USDT-SWAP,0.00005,1764619200000
APR-USDT-SWAP,0.00005,1764633600000
APR-USDT-SWAP,0.00005,1764648000000
APR-USDT-SWAP,0.00005,1764662400000
APR-USDT-SWAP,0.00005,1764676800000
APT-USDT-SWAP,0.0000730184371822,1764604800000
APT-USDT-SWAP,-0.0000492570046793,1764633600000
APT-USDT-SWAP,-0.0001815772867665,1764662400000
AR-USDT-SWAP,0.0001,1764604800000
AR-USDT-SWAP,-0.0000520751678968,1764633600000
AR-USDT-SWAP,-0.0004600438051792,1764662400000
ARB-USDT-SWAP,-0.000001935600405,1764604800000
ARB-USDT-SWAP,0.0001,1764633600000
ARB-USDT-SWAP,0.0000057634834975,1764662400000
ARKM-USDT-SWAP,-0.0004055372229047,1764604800000
ARKM-USDT-SWAP,-0.0000823087315264,1764633600000
ARKM-USDT-SWAP,0.0000244139045424,1764662400000
ASTER-USDT-SWAP,0.00005,1764604800000
ASTER-USDT-SWAP,-0.0000359311326533,1764619200000
ASTER-USDT-SWAP,-0.0000383346498818,1764633600000
ASTER-USDT-SWAP,-0.0000955834749346,1764648000000
ASTER-USDT-SWAP,-0.0000831834998952,1764662400000
ASTER-USDT-SWAP,0.00005,1764676800000
AT-USDT-SWAP,0.00005,1764604800000
AT-USDT-SWAP,0.00005,1764619200000
AT-USDT-SWAP,0.00005,1764633600000
AT-USDT-SWAP,0.00005,1764648000000
AT-USDT-SWAP,-0.0016423367387999,1764662400000
AT-USDT-SWAP,0.00005,1764676800000
ATH-USDT-SWAP,-0.0002218356360988,1764604800000
ATH-USDT-SWAP,0.0001,1764633600000
ATH-USDT-SWAP,0.0000381205124026,1764662400000
ATOM-USDT-SWAP,-0.0001429014189893,1764604800000
ATOM-USDT-SWAP,-0.0003557691754033,1764633600000
ATOM-USDT-SWAP,-0.0003921711349062,1764662400000
AUCTION-USDT-SWAP,-0.0003492136681864,1764604800000
AUCTION-USDT-SWAP,0.00005,1764619200000
AUCTION-USDT-SWAP,-0.0000615786804921,1764633600000
AUCTION-USDT-SWAP,-0.0002912019746873,1764648000000
AUCTION-USDT-SWAP,0.00005,1764662400000
AUCTION-USDT-SWAP,-0.000588908918464,1764676800000
AVAX-USD-SWAP,-0.0001408135847232,1764604800000
AVAX-USD-SWAP,-0.0004597505954588,1764633600000
AVAX-USD-SWAP,-0.0002374114735439,1764662400000
AVAX-USDT-SWAP,-0.0000627972196637,1764604800000
AVAX-USDT-SWAP,-0.0002291110502118,1764633600000
AVAX-USDT-SWAP,-0.0000950684513625,1764662400000
AVNT-USDT-SWAP,0.00005,1764604800000
AVNT-USDT-SWAP,0.00005,1764619200000
AVNT-USDT-SWAP,0.00005,1764633600000
AVNT-USDT-SWAP,0.0000138615145936,1764648000000
AVNT-USDT-SWAP,0.0000243874671885,1764662400000
AVNT-USDT-SWAP,-0.0000256142107388,1764676800000
AXS-USDT-SWAP,-0.0002496360174863,1764604800000
AXS-USDT-SWAP,0.0001,1764633600000
AXS-USDT-SWAP,0.0001,1764662400000
BABY-USDT-SWAP,-0.0001389612511817,1764604800000
BABY-USDT-SWAP,-0.0000703279765121,1764619200000
BABY-USDT-SWAP,0.00005,1764633600000
BABY-USDT-SWAP,0.00005,1764648000000
BABY-USDT-SWAP,0.00005,1764662400000
BABY-USDT-SWAP,0.00005,1764676800000
BAND-USDT-SWAP,-0.0024116216746163,1764604800000
BAND-USDT-SWAP,-0.0034750828741874,1764633600000
BAND-USDT-SWAP,-0.0035463286540654,1764662400000
BARD-USDT-SWAP,0.00005,1764604800000
BARD-USDT-SWAP,0.00005,1764619200000
BARD-USDT-SWAP,0.00005,1764633600000
BARD-USDT-SWAP,0.00005,1764648000000
BARD-USDT-SWAP,0.00005,1764662400000
BARD-USDT-SWAP,0.00005,1764676800000
BAT-USDT-SWAP,0.0001,1764604800000
BAT-USDT-SWAP,0.0001,1764633600000
BAT-USDT-SWAP,0.0000783583076247,1764662400000
BCH-USD-SWAP,-0.0000115806458826,1764604800000
BCH-USD-SWAP,-0.0000301331097166,1764633600000
BCH-USD-SWAP,0.0000991373452583,1764662400000
BCH-USDT-SWAP,-0.0000198899393902,1764604800000
BCH-USDT-SWAP,-0.0000566166656146,1764633600000
BCH-USDT-SWAP,0.0000101985705663,1764662400000
BEAT-USDT-SWAP,0.00005,1764604800000
BEAT-USDT-SWAP,0.00005,1764619200000
BEAT-USDT-SWAP,0.00005,1764633600000
BEAT-USDT-SWAP,0.00005,1764648000000
BEAT-USDT-SWAP,0.00005,1764662400000
BEAT-USDT-SWAP,0.00005,1764676800000
BERA-USDT-SWAP,-0.0004025676400373,1764604800000
BERA-USDT-SWAP,-0.0003587640889444,1764619200000
BERA-USDT-SWAP,-0.0000915744227801,1764633600000
BERA-USDT-SWAP,-0.0003844610388235,1764648000000
BERA-USDT-SWAP,-0.0008580271778223,1764662400000
BERA-USDT-SWAP,-0.0008119537577025,1764676800000
BICO-USDT-SWAP,0.0001,1764604800000
BICO-USDT-SWAP,0.0001,1764633600000
BICO-USDT-SWAP,0.0001,1764662400000
BIGTIME-USDT-SWAP,-0.0000603476155452,1764604800000
BIGTIME-USDT-SWAP,-0.0000647184977212,1764619200000
BIGTIME-USDT-SWAP,0.0000200812315853,1764633600000
BIGTIME-USDT-SWAP,-0.0000724024288254,1764648000000
BIGTIME-USDT-SWAP,0.00005,1764662400000
BIGTIME-USDT-SWAP,0.00005,1764676800000
BIO-USDT-SWAP,-0.0001099164654474,1764604800000
BIO-USDT-SWAP,0.0000476510557758,1764619200000
BIO-USDT-SWAP,-0.0001235777920478,1764633600000
BIO-USDT-SWAP,-0.0001980721922963,1764648000000
BIO-USDT-SWAP,-0.0003897951387746,1764662400000
BIO-USDT-SWAP,-0.000002604016022,1764676800000
BLUAI-USDT-SWAP,0.000503172698945,1764604800000
BLUAI-USDT-SWAP,0.00005,1764619200000
BLUAI-USDT-SWAP,0.00005,1764633600000
BLUAI-USDT-SWAP,0.0011724376483223,1764648000000
BLUAI-USDT-SWAP,0.0008337089305696,1764662400000
BLUAI-USDT-SWAP,0.0004111313165187,1764676800000
BLUR-USDT-SWAP,0.0000873442874475,1764604800000
BLUR-USDT-SWAP,-0.0001428583630899,1764633600000
BLUR-USDT-SWAP,0.0001,1764662400000
BNB-USDT-SWAP,0.0000015272880575,1764604800000
BNB-USDT-SWAP,-0.0000395973745193,1764633600000
BNB-USDT-SWAP,-0.0000202635952402,1764662400000
BOME-USDT-SWAP,0.00005,1764604800000
BOME-USDT-SWAP,0.0000251692378376,1764619200000
BOME-USDT-SWAP,-0.0000379516795385,1764633600000
BOME-USDT-SWAP,0.0000054141662866,1764648000000
BOME-USDT-SWAP,-0.0001606016293712,1764662400000
BOME-USDT-SWAP,-0.0000066794712085,1764676800000
BONK-USDT-SWAP,-0.0003905111086896,1764604800000
BONK-USDT-SWAP,0.000080215209547,1764633600000
BONK-USDT-SWAP,-0.0001020295055328,1764662400000
BRETT-USDT-SWAP,0.00005,1764604800000
BRETT-USDT-SWAP,0.00005,1764619200000
BRETT-USDT-SWAP,0.00005,1764633600000
BRETT-USDT-SWAP,0.00005,1764648000000
BRETT-USDT-SWAP,0.00005,1764662400000
BRETT-USDT-SWAP,0.00005,1764676800000
BTC-USD-SWAP,0.0000283544856292,1764604800000
BTC-USD-SWAP,-0.0000391688061707,1764633600000
BTC-USD-SWAP,-0.0000541683936405,1764662400000
BTC-USDC-SWAP,0.0001,1764604800000
BTC-USDC-SWAP,0.0000212724629915,1764633600000
BTC-USDC-SWAP,0.0000568915130175,1764662400000
BTC-USDT-SWAP,0.0000268552249014,1764604800000
BTC-USDT-SWAP,-0.0000241854584761,1764633600000
BTC-USDT-SWAP,-0.0000517073219073,1764662400000
BTC-USD_UM-SWAP,0.0001,1764604800000
BTC-USD_UM-SWAP,0.0001,1764633600000
BTC-USD_UM-SWAP,0.0001,1764662400000
CAT-USDT-SWAP,0.00005,1764604800000
CAT-USDT-SWAP,0.00005,1764619200000
CAT-USDT-SWAP,0.00005,1764633600000
CAT-USDT-SWAP,0.00005,1764648000000
CAT-USDT-SWAP,0.00005,1764662400000
CAT-USDT-SWAP,0.00005,1764676800000
CATI-USDT-SWAP,-0.0000316409794312,1764604800000
CATI-USDT-SWAP,0.00001279931178,1764619200000
CATI-USDT-SWAP,0.00005,1764633600000
