instrument_name,open,high,low,close,vol,vol_ccy,vol_quote,open_time,confirm
SOL-USDT,195.66,195.73,195.53,195.72,144.607600,28289.31243487,28289.31243487,1711900800000,0
SOL-USDT,195.68,195.79,195.68,195.72,480.571528,94066.72426463,94066.72426463,1711900860000,0
SOL-USDT,195.71,195.85,195.68,195.82,419.255890,82078.86816225,82078.86816225,1711900920000,0
SOL-USDT,195.81,195.82,195.72,195.80,428.321338,83853.10088298,83853.10088298,1711900980000,0
SOL-USDT,195.77,195.85,195.76,195.85,196.759612,38526.52486035,38526.52486035,1711901040000,0
SOL-USDT,195.85,195.99,195.82,195.89,483.641876,94746.38068112,94746.38068112,1711901100000,0
SOL-USDT,195.90,195.90,195.77,195.85,377.871489,73997.89245138,73997.89245138,1711901160000,0
SOL-USDT,195.84,195.96,195.84,195.95,92.172989,18060.35116570,18060.35116570,1711901220000,0
SOL-USDT,195.95,195.98,195.82,195.86,144.807440,28368.41686741,28368.41686741,1711901280000,0
SOL-USDT,195.86,196.01,195.86,195.92,494.640397,96915.06142251,96915.06142251,1711901340000,0
SOL-USDT,195.92,196.03,195.90,195.95,920.337977,180378.00689638,180378.00689638,1711901400000,0
SOL-USDT,195.94,196.05,195.94,196.00,233.051015,45677.77328614,45677.77328614,1711901460000,0
SOL-USDT,196.00,196.03,195.97,196.03,158.094342,30983.56659495,30983.56659495,1711901520000,0
SOL-USDT,196.03,196.06,196.01,196.04,107.260709,21026.81892452,21026.81892452,1711901580000,0
SOL-USDT,196.03,196.10,196.00,196.10,133.799471,26227.18940518,26227.18940518,1711901640000,0
SOL-USDT,196.07,196.19,196.04,196.14,385.182805,75534.47759200,75534.47759200,1711901700000,0
SOL-USDT,196.13,196.13,195.84,195.98,400.451270,78472.17726211,78472.17726211,1711901760000,0
SOL-USDT,195.99,196.18,195.98,196.13,188.037541,36876.55346268,36876.55346268,1711901820000,0
SOL-USDT,196.13,196.19,196.08,196.15,142.368766,27925.09308249,27925.09308249,1711901880000,0
SOL-USDT,196.15,196.17,196.09,196.14,448.603920,87983.53724950,87983.53724950,1711901940000,0
SOL-USDT,196.14,196.14,195.94,195.96,116.919282,22924.39001699,22924.39001699,1711902000000,0
SOL-USDT,195.95,195.95,195.80,195.86,353.282927,69198.79002755,69198.79002755,1711902060000,0
SOL-USDT,195.86,195.88,195.81,195.82,78.017130,15278.87620426,15278.87620426,1711902120000,0
SOL-USDT,195.81,195.84,195.64,195.65,269.893706,52834.30871559,52834.30871559,1711902180000,0
SOL-USDT,195.64,195.64,195.54,195.64,143.452610,28058.92652877,28058.92652877,1711902240000,0
SOL-USDT,195.63,195.63,195.50,195.53,260.445491,50928.09452608,50928.09452608,1711902300000,0
SOL-USDT,195.57,195.66,195.55,195.55,191.406927,37442.46839371,37442.46839371,1711902360000,0
SOL-USDT,195.55,195.60,195.54,195.58,85.287213,16678.93603652,16678.93603652,1711902420000,0
SOL-USDT,195.59,195.59,195.55,195.56,55.920548,10936.17701992,10936.17701992,1711902480000,0
SOL-USDT,195.55,195.80,195.52,195.77,303.625105,59390.54471525,59390.54471525,1711902540000,0
SOL-USDT,195.81,195.87,195.75,195.75,106.114846,20779.35842074,20779.35842074,1711902600000,0
SOL-USDT,195.74,196.23,195.71,196.01,872.168643,170915.76090936,170915.76090936,1711902660000,0
SOL-USDT,195.98,196.13,195.98,196.04,230.989979,45285.35793872,45285.35793872,1711902720000,0
SOL-USDT,196.05,196.19,196.05,196.11,180.067152,35314.80015885,35314.80015885,1711902780000,0
SOL-USDT,196.10,196.10,196.03,196.10,37.908027,7432.79061104,7432.79061104,1711902840000,0
SOL-USDT,196.09,196.15,196.04,196.15,83.296085,16333.87667075,16333.87667075,1711902900000,0
SOL-USDT,196.14,196.15,196.07,196.07,109.838804,21540.65675611,21540.65675611,1711902960000,0
SOL-USDT,196.08,196.16,196.02,196.04,134.290779,26330.47315778,26330.47315778,1711903020000,0
SOL-USDT,196.05,196.10,196.04,196.08,40.306413,7902.89982505,7902.89982505,1711903080000,0
SOL-USDT,196.08,196.18,196.05,196.18,191.394308,37527.24462538,37527.24462538,1711903140000,0
SOL-USDT,196.18,196.23,196.15,196.15,258.318023,50680.31987362,50680.31987362,1711903200000,0
SOL-USDT,196.16,196.30,196.13,196.27,753.023417,147764.49302101,147764.49302101,1711903260000,0
SOL-USDT,196.26,196.30,196.26,196.28,26.512036,5204.00883068,5204.00883068,1711903320000,0
SOL-USDT,196.28,196.43,196.27,196.40,41.995754,8245.82441223,8245.82441223,1711903380000,0
SOL-USDT,196.42,196.47,196.34,196.34,61.515182,12083.24128962,12083.24128962,1711903440000,0
SOL-USDT,196.35,196.50,196.35,196.48,181.567744,35675.27184093,35675.27184093,1711903500000,0
SOL-USDT,196.47,196.71,196.44,196.71,279.541914,54950.36272143,54950.36272143,1711903560000,0
SOL-USDT,196.71,196.74,196.58,196.64,364.959229,71782.97133937,71782.97133937,1711903620000,0
SOL-USDT,196.65,196.75,196.65,196.73,117.549356,23124.56103405,23124.56103405,1711903680000,0
SOL-USDT,196.71,196.71,196.61,196.61,152.908152,30068.61384270,30068.61384270,1711903740000,0
SOL-USDT,196.60,196.61,196.43,196.48,222.020428,43623.45825448,43623.45825448,1711903800000,0
SOL-USDT,196.48,196.48,196.40,196.43,187.616891,36853.87791971,36853.87791971,1711903860000,0
SOL-USDT,196.43,196.45,196.38,196.44,16.294532,3200.38224058,3200.38224058,1711903920000,0
SOL-USDT,196.45,196.58,196.36,196.39,448.667375,88145.09314942,88145.09314942,1711903980000,0
SOL-USDT,196.40,196.46,196.40,196.46,105.319467,20688.65870253,20688.65870253,1711904040000,0
SOL-USDT,196.46,196.46,196.39,196.39,187.434505,36817.72681547,36817.72681547,1711904100000,0
SOL-USDT,196.38,196.38,196.26,196.31,123.698394,24285.44401653,24285.44401653,1711904160000,0
SOL-USDT,196.31,196.36,196.27,196.31,491.080200,96408.78037805,96408.78037805,1711904220000,0
SOL-USDT,196.31,196.31,196.21,196.27,407.484700,79966.04594753,79966.04594753,1711904280000,0
SOL-USDT,196.27,196.35,196.26,196.35,115.911338,22751.11335177,22751.11335177,1711904340000,0
SOL-USDT,196.36,196.44,196.32,196.44,233.397838,45837.06229195,45837.06229195,1711904400000,0
SOL-USDT,196.41,196.46,196.25,196.26,1043.786396,204943.80294611,204943.80294611,1711904460000,0
SOL-USDT,196.26,196.27,196.21,196.21,146.162474,28681.60051169,28681.60051169,1711904520000,0
SOL-USDT,196.22,196.46,196.22,196.42,144.187821,28313.61079040,28313.61079040,1711904580000,0
SOL-USDT,196.41,196.50,196.41,196.43,23.268292,4571.47335362,4571.47335362,1711904640000,0
SOL-USDT,196.43,196.56,196.43,196.50,50.561914,9934.05379556,9934.05379556,1711904700000,0
SOL-USDT,196.49,196.59,196.41,196.57,362.084345,71145.66384078,71145.66384078,1711904760000,0
SOL-USDT,196.59,196.65,196.47,196.64,355.429894,69854.46018025,69854.46018025,1711904820000,0
SOL-USDT,196.64,196.75,196.64,196.69,288.846146,56820.55935764,56820.55935764,1711904880000,0
SOL-USDT,196.70,196.79,196.68,196.73,34.504095,6787.90890526,6787.90890526,1711904940000,0
SOL-USDT,196.72,196.79,196.67,196.77,34.154231,6718.90370629,6718.90370629,1711905000000,0
SOL-USDT,196.80,196.98,196.80,196.89,419.154483,82539.99231802,82539.99231802,1711905060000,0
SOL-USDT,196.88,197.02,196.88,196.97,600.383175,118266.72913201,118266.72913201,1711905120000,0
SOL-USDT,196.96,196.96,196.81,196.82,105.225131,20714.61923214,20714.61923214,1711905180000,0
SOL-USDT,196.81,196.91,196.74,196.90,77.618424,15280.53707097,15280.53707097,1711905240000,0
SOL-USDT,196.89,196.89,196.82,196.85,44.150502,8690.98441666,8690.98441666,1711905300000,0
SOL-USDT,196.86,196.94,196.81,196.93,661.026409,130125.56278643,130125.56278643,1711905360000,0
SOL-USDT,196.95,197.05,196.93,197.02,120.401212,23716.18446150,23716.18446150,1711905420000,0
SOL-USDT,197.00,197.06,196.89,197.06,62.487650,12309.49134056,12309.49134056,1711905480000,0
SOL-USDT,197.05,197.08,197.02,197.08,14.254915,2808.93197956,2808.93197956,1711905540000,0
SOL-USDT,197.08,197.08,196.75,196.77,179.115075,35267.44356925,35267.44356925,1711905600000,0
SOL-USDT,196.74,196.80,196.73,196.74,188.102963,37015.01529829,37015.01529829,1711905660000,0
SOL-USDT,196.75,196.81,196.74,196.78,190.022287,37393.34380612,37393.34380612,1711905720000,0
SOL-USDT,196.77,196.78,196.57,196.57,67.067452,13189.73811599,13189.73811599,1711905780000,0
SOL-USDT,196.58,196.72,196.58,196.70,280.234710,55094.71817196,55094.71817196,1711905840000,0
SOL-USDT,196.69,196.82,196.59,196.82,48.810625,9601.39043234,9601.39043234,1711905900000,0
SOL-USDT,196.80,196.81,196.71,196.74,85.247588,16772.60294156,16772.60294156,1711905960000,0
SOL-USDT,196.75,197.03,196.75,196.96,342.866745,67522.54717687,67522.54717687,1711906020000,0
SOL-USDT,196.97,197.00,196.95,197.00,22.837022,4498.10323825,4498.10323825,1711906080000,0
SOL-USDT,197.00,197.06,196.97,197.04,24.736018,4873.57722961,4873.57722961,1711906140000,0
SOL-USDT,197.03,197.04,196.76,196.78,281.380837,55410.71667488,55410.71667488,1711906200000,0
SOL-USDT,196.76,197.00,196.70,196.97,119.995351,23631.48363633,23631.48363633,1711906260000,0
SOL-USDT,196.98,196.98,196.79,196.80,100.065526,19697.97715820,19697.97715820,1711906320000,0
SOL-USDT,196.80,196.88,196.79,196.88,51.213777,10079.85148587,10079.85148587,1711906380000,0
SOL-USDT,196.89,196.94,196.85,196.86,33.682779,6632.54376360,6632.54376360,1711906440000,0
SOL-USDT,196.88,196.95,196.79,196.80,88.993605,17521.62831467,17521.62831467,1711906500000,0
SOL-USDT,196.82,196.89,196.81,196.88,233.889272,46034.87718252,46034.87718252,1711906560000,0
SOL-USDT,196.89,196.96,196.84,196.84,48.033425,9458.55854696,9458.55854696,1711906620000,0
SOL-USDT,196.83,196.90,196.83,196.85,25.512245,5022.62151443,5022.62151443,1711906680000,0
SOL-USDT,196.87,197.00,196.87,196.95,94.050464,18526.33873355,18526.33873355,1711906740000,0
SOL-USDT,196.96,197.07,196.95,197.01,155.341329,30602.15532858,30602.15532858,1711906800000,0
SOL-USDT,197.02,197.02,196.93,196.99,97.403910,19186.65592830,19186.65592830,1711906860000,0
SOL-USDT,196.97,197.00,196.90,196.99,28.763784,5664.61438061,5664.61438061,1711906920000,0
SOL-USDT,197.00,197.08,196.98,197.08,35.512272,6995.90332106,6995.90332106,1711906980000,0
SOL-USDT,197.06,197.15,196.73,196.88,1644.654076,323841.02898139,323841.02898139,1711907040000,0
SOL-USDT,196.87,196.95,196.86,196.86,191.293502,37660.24810939,37660.24810939,1711907100000,0
SOL-USDT,196.83,196.83,196.79,196.79,100.576367,19794.28009767,19794.28009767,1711907160000,0
SOL-USDT,196.80,196.94,196.80,196.93,38.090818,7498.05029588,7498.05029588,1711907220000,0
SOL-USDT,196.92,196.95,196.90,196.90,21.895440,4311.98565083,4311.98565083,1711907280000,0
