instrument_name,open,high,low,close,vol,vol_ccy,vol_quote,open_time,confirm
ETH-USDT,3427.27,3433.33,3424.83,3431.29,791.701417,2714934.17369516,2714934.17369516,1738339200000,1
ETH-USDT,3431.29,3436.36,3430.41,3433.68,607.395722,2085227.92686832,2085227.92686832,1738339260000,1
ETH-USDT,3433.69,3436.6,3431.71,3435.79,577.166047,1982192.81779948,1982192.81779948,1738339320000,1
ETH-USDT,3435.49,3437.38,3427.63,3429.41,302.112098,1037532.02126197,1037532.02126197,1738339380000,1
ETH-USDT,3429.34,3431.4,3426.39,3428.68,535.128887,1835144.28473246,1835144.28473246,1738339440000,1
ETH-USDT,3428.56,3430.45,3422,3423.1,488.172498,1672002.012573,1672002.012573,1738339500000,1
ETH-USDT,3422.89,3424.82,3418.99,3420.22,287.368379,983162.941923,983162.941923,1738339560000,1
ETH-USDT,3420.29,3421.8,3416.73,3417.59,411.778825,1408294.70732977,1408294.70732977,1738339620000,1
ETH-USDT,3417.59,3420.33,3417.59,3419.04,279.532278,955841.06415347,955841.06415347,1738339680000,1
ETH-USDT,3418.98,3420.23,3415.04,3420.01,412.181804,1408192.0995954,1408192.0995954,1738339740000,1
ETH-USDT,3419.88,3426.02,3419.07,3419.46,223.45441,764811.08951399,764811.08951399,1738339800000,1
ETH-USDT,3419.45,3419.59,3412.3,3415.27,513.172877,1752356.43970427,1752356.43970427,1738339860000,1
ETH-USDT,3415.4,3415.81,3413,3413.6,864.002669,2949883.88294852,2949883.88294852,1738339920000,1
ETH-USDT,3413.6,3413.93,3410.37,3412.5,324.159521,1106144.7678733,1106144.7678733,1738339980000,1
ETH-USDT,3412.6,3412.61,3410,3412.13,183.553177,626200.79898784,626200.79898784,1738340040000,1
ETH-USDT,3412.16,3417.98,3406.39,3406.84,1019.487691,3477618.29093163,3477618.29093163,1738340100000,1
ETH-USDT,3406.84,3409.59,3405.33,3409.59,376.502961,1282721.67520379,1282721.67520379,1738340160000,1
ETH-USDT,3409.5,3411.47,3404.52,3406.4,259.32672,883689.70277042,883689.70277042,1738340220000,1
ETH-USDT,3406.69,3409.06,3405.4,3406.75,173.635806,591548.91224838,591548.91224838,1738340280000,1
ETH-USDT,3406.89,3409.49,3404.6,3406.01,129.885677,442522.08145243,442522.08145243,1738340340000,1
ETH-USDT,3406.07,3408.03,3404.24,3406.05,81.295077,276908.35967624,276908.35967624,1738340400000,1
ETH-USDT,3405.84,3406.05,3399.33,3400.81,435.316303,1480783.74142744,1480783.74142744,1738340460000,1
ETH-USDT,3401.2,3403.7,3400.49,3400.49,135.520336,460997.98013653,460997.98013653,1738340520000,1
ETH-USDT,3400.49,3403.99,3400,3403.99,119.055636,405033.00887306,405033.00887306,1738340580000,1
ETH-USDT,3403.98,3412.16,3403.98,3412.16,196.276302,668939.81679232,668939.81679232,1738340640000,1
ETH-USDT,3412.16,3414.4,3410.3,3410.92,120.915375,412705.08970156,412705.08970156,1738340700000,1
ETH-USDT,3411,3411.38,3405.38,3405.38,120.63761,411112.5646617,411112.5646617,1738340760000,1
ETH-USDT,3405.53,3405.59,3401,3401.22,77.353995,263193.42422364,263193.42422364,1738340820000,1
ETH-USDT,3401.19,3401.65,3395,3399.32,167.517216,569141.33604112,569141.33604112,1738340880000,1
ETH-USDT,3399.33,3400.39,3397,3398.1,245.636854,834742.03993496,834742.03993496,1738340940000,1
