instrument_name,open,high,low,close,vol,vol_ccy,vol_quote,open_time,confirm
ETH-USDT,1842.4,1843.93,1841.8,1843.3,63.822132,117619.32486865,117619.32486865,1743436800000,1
ETH-USDT,1843.41,1844.79,1843.3,1844.2,17.020272,31389.08404748,31389.08404748,1743436860000,1
ETH-USDT,1844.01,1847.01,1844.01,1846.36,95.139325,175662.21040616,175662.21040616,1743436920000,1
ETH-USDT,1846.35,1846.35,1844.2,1844.81,17.495565,32280.18430076,32280.18430076,1743436980000,1
ETH-USDT,1844.81,1845.73,1844,1845.3,35.138132,64820.82367483,64820.82367483,1743437040000,1
ETH-USDT,1845.2,1845.87,1843.59,1844.5,36.40541,67152.9586096,67152.9586096,1743437100000,1
ETH-USDT,1844.51,1845.37,1843.31,1843.32,68.512629,126355.6648054,126355.6648054,1743437160000,1
ETH-USDT,1843.32,1843.41,1841.92,1842.11,38.164831,70333.81574997,70333.81574997,1743437220000,1
ETH-USDT,1842.11,1842.41,1841.61,1842.13,88.669334,163323.7746699,163323.7746699,1743437280000,1
ETH-USDT,1842.13,1842.26,1840.97,1841.06,27.36282,50386.68208617,50386.68208617,1743437340000,1
ETH-USDT,1841.2,1841.47,1838.27,1838.58,59.337133,109166.2410977,109166.2410977,1743437400000,1
ETH-USDT,1838.39,1838.39,1836.42,1837.31,237.949807,437170.55620188,437170.55620188,1743437460000,1
ETH-USDT,1837.3,1837.76,1835.61,1837.45,318.380557,584780.44853662,584780.44853662,1743437520000,1
ETH-USDT,1837.2,1837.59,1834.46,1834.8,112.638361,206805.53011267,206805.53011267,1743437580000,1
ETH-USDT,1835,1836,1834.8,1835.51,62.896455,115439.00142778,115439.00142778,1743437640000,1
ETH-USDT,1835.42,1837,1834.61,1837,72.499474,133096.81171714,133096.81171714,1743437700000,1
ETH-USDT,1837.04,1837.22,1835.48,1837.16,64.593265,118626.86455451,118626.86455451,1743437760000,1
ETH-USDT,1837.16,1837.44,1835.5,1835.78,37.206938,68342.31201286,68342.31201286,1743437820000,1
ETH-USDT,1835.7,1837.41,1835.4,1837.1,22.117246,40610.52216092,40610.52216092,1743437880000,1
ETH-USDT,1837.01,1839.66,1836.96,1839.54,84.179082,154723.91330814,154723.91330814,1743437940000,1
ETH-USDT,1839.39,1839.56,1836.43,1836.49,21.392945,39323.64230072,39323.64230072,1743438000000,1
ETH-USDT,1836.53,1839.87,1836.52,1839.41,77.386302,142305.1884673,142305.1884673,1743438060000,1
ETH-USDT,1839.49,1840.69,1838.81,1840.69,46.308914,85223.05029271,85223.05029271,1743438120000,1
ETH-USDT,1840.69,1841.45,1840.69,1841.45,58.804479,108259.40364043,108259.40364043,1743438180000,1
ETH-USDT,1841.53,1841.6,1839.61,1840.41,134.44801,247472.36545719,247472.36545719,1743438240000,1
