instrument_name,open,high,low,close,vol,vol_ccy,vol_quote,open_time,confirm
BTC-USDT,86615.8,86733.2,86615.7,86731.7,12.16833076,1054981.804888723,1054981.804888723,1764000000000,1
BTC-USDT,86732,86789.6,86706.9,86789.6,3.32959075,288829.252063178,288829.252063178,1764000060000,1
BTC-USDT,86789.7,87122.5,86748.1,87061.3,78.0231641,6785162.858097857,6785162.858097857,1764000120000,1
BTC-USDT,87061.4,87180,87024,87084.5,30.02463724,2615408.216247276,2615408.216247276,1764000180000,1
BTC-USDT,87084.5,87215.8,87051.4,87089.1,28.07906496,2447107.06705539,2447107.06705539,1764000240000,1
BTC-USDT,87087.9,87088.3,86935.1,86967.7,6.44969886,561045.515519726,561045.515519726,1764000300000,1
BTC-USDT,86968,87006,86853.3,86853.3,10.44732222,908047.724010181,908047.724010181,1764000360000,1
BTC-USDT,86854.4,86881.9,86803.1,86879.6,6.71126916,582919.551548928,582919.551548928,1764000420000,1
BTC-USDT,86879.6,87006.1,86879.6,87006,4.3074923,374625.192837477,374625.192837477,1764000480000,1
BTC-USDT,87006,87129.6,86969.3,87025.2,15.2179325,1324593.17930475,1324593.17930475,1764000540000,1
BTC-USDT,87030.6,87030.6,86892.6,86939.4,6.12254375,532371.646210608,532371.646210608,1764000600000,1
BTC-USDT,86935.8,86957.1,86880.5,86914.2,2.31889962,201564.304812563,201564.304812563,1764000660000,1
BTC-USDT,86914.2,86985,86914.2,86985,4.24005126,368630.5988059,368630.5988059,1764000720000,1
BTC-USDT,86985.1,87010,86863.4,86868.4,6.10049316,530256.432442862,530256.432442862,1764000780000,1
BTC-USDT,86868.4,86895.6,86839.3,86883.7,10.30096701,894651.359532595,894651.359532595,1764000840000,1
BTC-USDT,86883.7,86993,86883.7,86956,5.90494677,513491.753200751,513491.753200751,1764000900000,1
BTC-USDT,86956,87000.6,86862.7,86966.2,14.15070095,1229992.922655733,1229992.922655733,1764000960000,1
BTC-USDT,86966.1,86993.7,86896.5,86945.5,4.24147743,368797.573135207,368797.573135207,1764001020000,1
BTC-USDT,86945.4,87028.9,86936.5,86957,4.5740936,397857.996383557,397857.996383557,1764001080000,1
BTC-USDT,86957.1,87240,86957.1,87169.5,38.25178464,3332487.975832865,3332487.975832865,1764001140000,1
BTC-USDT,87169.5,87185.5,87117,87185.5,3.98688949,347412.596348626,347412.596348626,1764001200000,1
BTC-USDT,87185.7,87207.5,87118.2,87186,30.00860098,2616136.908559927,2616136.908559927,1764001260000,1
BTC-USDT,87186,87240,87180.4,87198.3,10.57316874,922058.151177101,922058.151177101,1764001320000,1
BTC-USDT,87197,87197,87080.3,87131,6.0208456,524580.137556174,524580.137556174,1764001380000,1
BTC-USDT,87131.1,87222,87095.8,87222,5.64331224,491753.215010157,491753.215010157,1764001440000,1
BTC-USDT,87222,87325,87222,87289.2,5.0825215,443606.687908645,443606.687908645,1764001500000,1
BTC-USDT,87289.2,87311.2,87239.3,87283.7,5.73227752,500260.28440436,500260.28440436,1764001560000,1
BTC-USDT,87282.4,87333.3,87247.1,87250.7,7.43164833,648736.546691965,648736.546691965,1764001620000,1
BTC-USDT,87250.7,87267.4,87145,87183.1,11.99689941,1046239.770745555,1046239.770745555,1764001680000,1
BTC-USDT,87190.6,87251,87178.1,87232.8,11.10768471,968867.56647453,968867.56647453,1764001740000,1
BTC-USDT,87232.8,87292.7,87203,87292.7,16.70526017,1457516.002194651,1457516.002194651,1764001800000,1
BTC-USDT,87292.7,87299.9,87106.1,87131.9,6.36309014,554838.797951135,554838.797951135,1764001860000,1
BTC-USDT,87128.9,87146,87061.9,87094.4,3.10492141,270456.908582782,270456.908582782,1764001920000,1
BTC-USDT,87093.5,87168.8,87053.6,87147,7.32988869,638592.658709026,638592.658709026,1764001980000,1
BTC-USDT,87147,87256.4,87147,87178.1,2.26408108,197465.090429489,197465.090429489,1764002040000,1
BTC-USDT,87178.1,87180,87078.9,87084.9,1.82026093,158578.356749604,158578.356749604,1764002100000,1
BTC-USDT,87084.8,87188.9,87084.8,87183.2,3.42126482,298250.384609789,298250.384609789,1764002160000,1
BTC-USDT,87183.3,87264.6,87170.5,87251.7,1.56926329,136859.845788408,136859.845788408,1764002220000,1
BTC-USDT,87251.6,87251.6,87144,87177,5.39560041,470390.267412612,470390.267412612,1764002280000,1
BTC-USDT,87177.9,87241.3,87177.9,87220.9,7.75340963,676172.672307904,676172.672307904,1764002340000,1
BTC-USDT,87220.9,87285.9,87219.2,87259.3,5.27718938,460446.97269173,460446.97269173,1764002400000,1
BTC-USDT,87259.2,87262.8,87210.6,87222.5,5.08988465,444077.267839637,444077.267839637,1764002460000,1
BTC-USDT,87222.5,87297.1,87204.7,87295.1,8.70364219,759607.25134212,759607.25134212,1764002520000,1
BTC-USDT,87295.1,87495.5,87295.1,87494.6,16.92636423,1479139.664084791,1479139.664084791,1764002580000,1
BTC-USDT,87494.7,87533.1,87470.1,87502.9,7.21165189,631033.066881961,631033.066881961,1764002640000,1
BTC-USDT,87503,87509.9,87426.8,87488.9,5.66082213,495173.113139723,495173.113139723,1764002700000,1
BTC-USDT,87489,87597,87463,87597,35.17017529,3078534.626413492,3078534.626413492,1764002760000,1
BTC-USDT,87597.1,87700.6,87509.9,87627.9,17.62407972,1544224.697341492,1544224.697341492,1764002820000,1
BTC-USDT,87623,87671.4,87390.8,87407.8,23.27563257,2038015.219702257,2038015.219702257,1764002880000,1
BTC-USDT,87407.8,87461.5,87371.2,87435.4,5.66184178,494960.226595969,494960.226595969,1764002940000,1
BTC-USDT,87435.3,87452.1,87383.4,87383.4,1.58596154,138643.214811042,138643.214811042,1764003000000,1
BTC-USDT,87383.4,87439.9,87290,87346.3,12.46169659,1088612.838008862,1088612.838008862,1764003060000,1
BTC-USDT,87346.3,87346.3,87250,87270.5,3.18420077,277984.08158739,277984.08158739,1764003120000,1
BTC-USDT,87270.5,87334.1,87270.4,87321.6,1.17384644,102485.501911667,102485.501911667,1764003180000,1
BTC-USDT,87321.7,87334.5,87257.4,87300.1,1.90864736,166624.006205544,166624.006205544,1764003240000,1
BTC-USDT,87300.2,87300.2,87199.9,87206.3,11.62957346,1014612.730677722,1014612.730677722,1764003300000,1
BTC-USDT,87206.4,87271.6,87187.9,87208.3,7.14556433,623350.482172619,623350.482172619,1764003360000,1
BTC-USDT,87208.2,87249.6,87191,87239.5,1.8456791,160973.823632795,160973.823632795,1764003420000,1
BTC-USDT,87239.4,87239.4,87171.7,87191.3,3.25411616,283795.443810742,283795.443810742,1764003480000,1
BTC-USDT,87191.2,87228.1,87156.2,87175.4,5.04023356,439457.161409154,439457.161409154,1764003540000,1
BTC-USDT,87175.4,87297.4,87175.4,87270.4,15.18184169,1324770.511027849,1324770.511027849,1764003600000,1
BTC-USDT,87270.3,87360,87240.4,87317,17.18238674,1500320.895140289,1500320.895140289,1764003660000,1
BTC-USDT,87316.9,87333.1,87255.6,87264.3,4.78476232,417641.712693001,417641.712693001,1764003720000,1
BTC-USDT,87263.5,87263.5,87166.3,87204.9,3.36115398,293105.420578502,293105.420578502,1764003780000,1
BTC-USDT,87205,87300.6,87205,87211.5,3.69951478,322789.311420041,322789.311420041,1764003840000,1
BTC-USDT,87211.6,87261.7,87120.1,87123.2,4.3202301,376610.950279994,376610.950279994,1764003900000,1
BTC-USDT,87122.1,87122.1,87047.2,87104.1,6.00587178,522952.407012364,522952.407012364,1764003960000,1
BTC-USDT,87104.3,87147,87087.4,87098.8,2.39863203,208980.966147962,208980.966147962,1764004020000,1
BTC-USDT,87098.1,87134,87056.5,87119.5,3.63157299,316251.93497922,316251.93497922,1764004080000,1
BTC-USDT,87119.7,87122,87046.6,87046.6,2.32416987,202381.582209167,202381.582209167,1764004140000,1
BTC-USDT,87046.6,87076.6,87006.1,87019.8,4.40635961,383520.559053851,383520.559053851,1764004200000,1
BTC-USDT,87019.7,87071.9,86955.6,87012.6,12.17274728,1059492.644320994,1059492.644320994,1764004260000,1
BTC-USDT,87012.6,87075.9,87012.6,87065.6,2.09977705,182755.652736339,182755.652736339,1764004320000,1
BTC-USDT,87065.5,87098,86982.5,87029.5,2.90900208,253223.987758509,253223.987758509,1764004380000,1
BTC-USDT,87029.6,87048.2,86995.8,87007.5,5.30431547,461596.456654371,461596.456654371,1764004440000,1
BTC-USDT,87007.5,87011.4,86959,86989.8,3.92661164,341558.926766892,341558.926766892,1764004500000,1
BTC-USDT,86989.8,87098.5,86989.8,87067.6,2.69776926,234854.736434173,234854.736434173,1764004560000,1
BTC-USDT,87069.2,87169.8,87055.4,87119.3,7.5375667,656603.717621906,656603.717621906,1764004620000,1
BTC-USDT,87119.5,87135.8,87076,87087.2,2.94470234,256460.291118961,256460.291118961,1764004680000,1
BTC-USDT,87088.5,87170.8,87088.5,87170.8,5.16968673,450500.991912045,450500.991912045,1764004740000,1
BTC-USDT,87170.8,87170.8,87035.1,87055.1,4.36236306,380015.899209695,380015.899209695,1764004800000,1
BTC-USDT,87055.1,87222.5,87045.9,87201.1,12.11500025,1055632.710955946,1055632.710955946,1764004860000,1
BTC-USDT,87201.1,87312.2,87200.9,87283.6,5.41501762,472604.766042435,472604.766042435,1764004920000,1
BTC-USDT,87285.7,87303.9,87206.4,87277.7,3.11247374,271580.008049689,271580.008049689,1764004980000,1
BTC-USDT,87277.7,87441.5,87254.4,87407.1,10.6955897,934364.448218417,934364.448218417,1764005040000,1
BTC-USDT,87406.9,87600,87380.7,87558.7,18.3628511,1606775.072515289,1606775.072515289,1764005100000,1
BTC-USDT,87558.8,87602.3,87470.6,87528.6,7.78149787,681060.203956832,681060.203956832,1764005160000,1
BTC-USDT,87528.5,87709.1,87524.1,87672,12.27922978,1076101.904578704,1076101.904578704,1764005220000,1
BTC-USDT,87672,87740.9,87672,87736.3,12.65511785,1109906.264465236,1109906.264465236,1764005280000,1
BTC-USDT,87736.2,87736.2,87657.7,87709.6,24.31845541,2132815.894271741,2132815.894271741,1764005340000,1
BTC-USDT,87716.1,87771.1,87669,87692.1,13.30269316,1167048.049583536,1167048.049583536,1764005400000,1
BTC-USDT,87692.3,87752.7,87671.7,87705.8,10.7284067,941038.828619962,941038.828619962,1764005460000,1
BTC-USDT,87705.8,87740,87630,87708.8,15.62370235,1369649.538937967,1369649.538937967,1764005520000,1
BTC-USDT,87708.8,87825,87708.8,87800.6,11.62749767,1020693.524358107,1020693.524358107,1764005580000,1
BTC-USDT,87800.5,87932,87800.5,87870.5,17.43721388,1532318.254441764,1532318.254441764,1764005640000,1
BTC-USDT,87870.4,87892.2,87784.7,87815.7,10.5749718,928840.644085771,928840.644085771,1764005700000,1
BTC-USDT,87816.2,87864.6,87790,87841.1,7.07502161,621361.280164102,621361.280164102,1764005760000,1
BTC-USDT,87841.2,87848.8,87778,87841.2,6.72394578,590463.699320971,590463.699320971,1764005820000,1
BTC-USDT,87841.2,87918.7,87841.2,87918.7,6.09079189,535311.653200964,535311.653200964,1764005880000,1
BTC-USDT,87918.7,87930.1,87872.4,87906.5,4.33124696,380733.899837409,380733.899837409,1764005940000,1
BTC-USDT,87902.2,87985,87902.2,87983,16.19338367,1424029.590778806,1424029.590778806,1764006000000,1
BTC-USDT,87982.9,88008,87899,87919.2,38.43989724,3382259.960267023,3382259.960267023,1764006060000,1
BTC-USDT,87919.1,87974.4,87901.5,87937.1,13.351972,1174139.828806995,1174139.828806995,1764006120000,1
BTC-USDT,87937.3,87975,87936.5,87944.7,4.24494308,373377.853428525,373377.853428525,1764006180000,1
BTC-USDT,87944.7,87944.7,87914.9,87926.1,3.66552733,322296.978502248,322296.978502248,1764006240000,1
BTC-USDT,87925.2,88018.6,87916.9,88018.5,6.30091405,554211.939478865,554211.939478865,1764006300000,1
BTC-USDT,88018.6,88018.6,87916.5,87936.7,19.71349453,1734650.376474199,1734650.376474199,1764006360000,1
BTC-USDT,87936.9,87980.6,87916.9,87956,4.82851476,424630.445861716,424630.445861716,1764006420000,1
BTC-USDT,87956,88018.8,87955.9,88012.8,8.1071365,713410.296198084,713410.296198084,1764006480000,1
BTC-USDT,88012.8,88040.4,88005.5,88026.8,2.22264711,195647.832288479,195647.832288479,1764006540000,1
BTC-USDT,88026.8,88044.1,88026.1,88034.6,2.39438724,210784.779043877,210784.779043877,1764006600000,1
BTC-USDT,88034.5,88034.6,87920,87988.5,21.99740006,1934975.534278747,1934975.534278747,1764006660000,1
BTC-USDT,87988.4,87988.4,87847.8,87902,5.86763958,515905.89188634,515905.89188634,1764006720000,1
BTC-USDT,87901.9,87999.4,87901.9,87992.8,3.77891275,332350.993071819,332350.993071819,1764006780000,1
BTC-USDT,87992.9,88059.2,87981.1,88004,25.15428152,2214695.747505512,2214695.747505512,1764006840000,1
BTC-USDT,88001.7,88127.1,87969.4,88097.7,14.62571018,1288272.067312049,1288272.067312049,1764006900000,1
BTC-USDT,88097.7,88229.3,88080.2,88184.9,29.10798696,2566275.038352329,2566275.038352329,1764006960000,1
BTC-USDT,88185.1,88378.7,88179.5,88337.3,31.79883095,2807163.905850183,2807163.905850183,1764007020000,1
BTC-USDT,88336.7,88445,88335.8,88435.6,27.50957434,2431542.881527519,2431542.881527519,1764007080000,1
BTC-USDT,88435.6,88448,88327.5,88365.3,10.21649761,902940.499095005,902940.499095005,1764007140000,1
BTC-USDT,88365.5,88482.7,88365.5,88473.5,20.52272783,1814871.412040488,1814871.412040488,1764007200000,1
BTC-USDT,88473.4,88545.5,88429,88492.5,23.8822505,2113739.26279056,2113739.26279056,1764007260000,1
BTC-USDT,88492.5,88534.4,88388.6,88443.1,13.62740807,1205582.104155963,1205582.104155963,1764007320000,1
BTC-USDT,88443,88448.2,88271.2,88271.2,11.10985567,981628.945725769,981628.945725769,1764007380000,1
BTC-USDT,88271.2,88296.2,88198.3,88249.1,14.50268823,1279935.988184154,1279935.988184154,1764007440000,1
BTC-USDT,88249,88405.5,88201.5,88405.5,20.191815,1781967.176602828,1781967.176602828,1764007500000,1
BTC-USDT,88405.7,88475.2,88359.1,88460.4,7.86496373,695373.077351652,695373.077351652,1764007560000,1
BTC-USDT,88460.4,88585.3,88460.4,88551.5,14.49295891,1283240.945070768,1283240.945070768,1764007620000,1
BTC-USDT,88551.6,88551.6,88425.4,88468,8.01678548,709372.98267412,709372.98267412,1764007680000,1
BTC-USDT,88468.1,88468.4,88355.3,88408.4,9.7097733,858476.979604565,858476.979604565,1764007740000,1
BTC-USDT,88408.4,88492,88397.8,88442.1,3.83991503,339706.658375873,339706.658375873,1764007800000,1
BTC-USDT,88442.1,88476.2,88398.3,88451.9,10.83231088,958150.869681107,958150.869681107,1764007860000,1
BTC-USDT,88450.4,88485.1,88430.4,88462.8,4.4676605,395177.416512392,395177.416512392,1764007920000,1
BTC-USDT,88462.9,88529.9,88449.9,88510.5,4.52277092,400235.650872104,400235.650872104,1764007980000,1
BTC-USDT,88516.7,88521.9,88450.3,88490.4,4.24984357,376108.618997537,376108.618997537,1764008040000,1
BTC-USDT,88490.4,88490.5,88395.7,88426.1,1.79635559,158849.056198166,158849.056198166,1764008100000,1
BTC-USDT,88426.3,88432.8,88373.3,88409.7,5.73610695,507136.087718181,507136.087718181,1764008160000,1
BTC-USDT,88409.7,88458.9,88409.7,88458.9,2.51733866,222603.521031482,222603.521031482,1764008220000,1
BTC-USDT,88458.9,88530,88458.8,88497.2,2.36132286,208971.172948648,208971.172948648,1764008280000,1
BTC-USDT,88497.3,88497.3,88428.3,88455.7,2.05579442,181844.93725066,181844.93725066,1764008340000,1
