1769535540000000,87600,87635,87576.2,87576.4,6733.18,1769535540000000,67.3318,0,6733.18,67.3318,0
1769535480000000,87465.5,87647.3,87442.6,87600,16239.16,1769535480000000,162.3916,0,16239.16,162.3916,0
1769535420000000,87676.9,87694.4,87410.2,87465.5,61359.84,1769535420000000,613.5984,0,61359.84,613.5984,0
1769535360000000,87758.5,87758.5,87672.7,87676.9,5397.83,1769535360000000,53.9783,0,5397.83,53.9783,0
1769535300000000,87747.3,87800,87725.2,87758.5,3797.89,1769535300000000,37.9789,0,3797.89,37.9789,0
1769535240000000,87739.6,87747.3,87683.5,87747.3,6905.6,1769535240000000,69.056,0,6905.6,69.056,0
1769535180000000,87808.1,87808.1,87739.6,87739.6,3698.46,1769535180000000,36.9846,0,3698.46,36.9846,0
1769535120000000,87924.9,87943.2,87808,87808,4311.08,1769535120000000,43.1108,0,4311.08,43.1108,0
1769535060000000,87763.8,87950,87763.8,87924.9,8835.26,1769535060000000,88.3526,0,8835.26,88.3526,0
1769535000000000,87856,87875,87744.2,87763.8,5462.52,1769535000000000,54.6252,0,5462.52,54.6252,0
1769534940000000,87883,87891.8,87856,87856.1,4480.71,1769534940000000,44.8071,0,4480.71,44.8071,0
1769534880000000,87904.5,87904.5,87851.7,87883.1,3774.89,1769534880000000,37.7489,0,3774.89,37.7489,0
1769534820000000,87878.1,87931,87842.9,87904.5,6327.31,1769534820000000,63.2731,0,6327.31,63.2731,0
1769534760000000,87857.1,87900,87830.3,87878.1,9484.23,1769534760000000,94.8423,0,9484.23,94.8423,0
1769534700000000,87735.5,87860,87683.9,87857.2,15307.01,1769534700000000,153.0701,0,15307.01,153.0701,0
1769534640000000,87677.2,87762.8,87655,87735.5,11229.18,1769534640000000,112.2918,0,11229.18,112.2918,0
1769534580000000,87727.8,87729.1,87631.2,87677.3,13719.35,1769534580000000,137.1935,0,13719.35,137.1935,0
1769534520000000,87677.7,87730,87605,87727.8,11068.35,1769534520000000,110.6835,0,11068.35,110.6835,0
1769534460000000,87630,87722.1,87555,87677.8,21612.1,1769534460000000,216.121,0,21612.1,216.121,0
