instrument_name,open,high,low,close,vol,vol_ccy,vol_quote,open_time,confirm
BTC-USDT,84687.1,84745,84652.1,84745,4.12160256,349117.398120013,349117.398120013,1764604800000,1
BTC-USDT,84745,84860.4,84657.5,84697,7.68493135,651312.092143284,651312.092143284,1764604860000,1
BTC-USDT,84696.9,84696.9,84540.5,84540.6,3.25932018,275865.887616052,275865.887616052,1764604920000,1
BTC-USDT,84540.5,84603,84530.7,84534.7,6.95989586,588570.18861172,588570.18861172,1764604980000,1
BTC-USDT,84534.5,84556,84468.2,84513.9,19.83614296,1676031.130441923,1676031.130441923,1764605040000,1
BTC-USDT,84514.1,84588.9,84503,84529.1,9.65209458,815969.838476764,815969.838476764,1764605100000,1
BTC-USDT,84529,84555.9,84313,84331.7,15.44910477,1304541.126226458,1304541.126226458,1764605160000,1
BTC-USDT,84328.4,84366,84285.9,84327.1,9.87507992,832616.407672526,832616.407672526,1764605220000,1
BTC-USDT,84327.1,84332,84234.8,84271.1,17.83327451,1503083.257602021,1503083.257602021,1764605280000,1
BTC-USDT,84271.1,84271.1,84178.3,84192.9,9.67525753,814768.643760396,814768.643760396,1764605340000,1
BTC-USDT,84193,84314.9,84167.1,84287,6.55820975,552625.574097211,552625.574097211,1764605400000,1
BTC-USDT,84286.9,84347.9,84259,84285.7,10.05575903,847757.870767466,847757.870767466,1764605460000,1
BTC-USDT,84285.7,84392.1,84250.1,84375.8,18.1369216,1529648.368277144,1529648.368277144,1764605520000,1
BTC-USDT,84375.7,84417,84285.1,84291.1,12.26072841,1034038.621857967,1034038.621857967,1764605580000,1
BTC-USDT,84291.1,84299.4,84129.7,84145.4,22.34291228,1880186.662972551,1880186.662972551,1764605640000,1
BTC-USDT,84145.4,84186.9,84100,84149.6,5.87323531,494191.831394251,494191.831394251,1764605700000,1
BTC-USDT,84149.7,84184,84088.4,84094.6,2.17501438,182987.717152035,182987.717152035,1764605760000,1
BTC-USDT,84094.6,84140,84050,84138,5.16860159,434625.485861103,434625.485861103,1764605820000,1
BTC-USDT,84138,84185.9,84073.5,84179.5,8.91570797,750229.944718059,750229.944718059,1764605880000,1
BTC-USDT,84179.5,84206.5,84115.1,84120.3,6.82972921,574812.056103414,574812.056103414,1764605940000,1
BTC-USDT,84120.2,84158.7,84085.3,84118.7,4.95225629,416598.127366133,416598.127366133,1764606000000,1
BTC-USDT,84118.6,84381.4,84118.6,84350.5,26.84232778,2261811.831892929,2261811.831892929,1764606060000,1
BTC-USDT,84350.6,84383,84274.7,84278.1,2.66108983,224393.044360243,224393.044360243,1764606120000,1
BTC-USDT,84278,84371.6,84222.1,84328.2,11.94751007,1007264.517190957,1007264.517190957,1764606180000,1
BTC-USDT,84328.1,84343.2,84209.9,84330.5,29.97536536,2525695.563391974,2525695.563391974,1764606240000,1
BTC-USDT,84330.7,84561.9,84327.1,84523.8,21.64660929,1828133.176452453,1828133.176452453,1764606300000,1
BTC-USDT,84523.9,84530.9,84414,84485.5,4.21151025,355743.348526084,355743.348526084,1764606360000,1
BTC-USDT,84485.5,84661,84476.6,84657.1,10.69889397,904758.555921146,904758.555921146,1764606420000,1
BTC-USDT,84657,84657.1,84566.4,84574.2,1.16699419,98739.084510156,98739.084510156,1764606480000,1
BTC-USDT,84574.1,84580,84553.8,84557.1,2.79062448,236004.249615934,236004.249615934,1764606540000,1
BTC-USDT,84557,84626.9,84544.1,84603.1,6.26210547,529737.832903122,529737.832903122,1764606600000,1
BTC-USDT,84603.1,84781.2,84603.1,84703.1,6.52461612,552775.674970328,552775.674970328,1764606660000,1
BTC-USDT,84703.1,84775.7,84703.1,84775.6,11.42643854,968589.811144651,968589.811144651,1764606720000,1
BTC-USDT,84775.7,84817.1,84730,84790.9,4.21637691,357494.310949997,357494.310949997,1764606780000,1
BTC-USDT,84790.9,84800,84702.5,84799.9,3.22684015,273444.675730023,273444.675730023,1764606840000,1
BTC-USDT,84799.9,84799.9,84733,84775.7,3.11249214,263826.013085321,263826.013085321,1764606900000,1
BTC-USDT,84776,84821,84698.1,84742,3.03609158,257279.594514229,257279.594514229,1764606960000,1
BTC-USDT,84742.1,85224,84742.1,85218.3,22.28733662,1895576.730170088,1895576.730170088,1764607020000,1
BTC-USDT,85223,85275,85090.1,85161.9,20.5520312,1750695.875420917,1750695.875420917,1764607080000,1
BTC-USDT,85162,85390.5,85156.1,85382,19.33487254,1649546.815431398,1649546.815431398,1764607140000,1
BTC-USDT,85382,85453.2,85296.4,85354,18.86348471,1610127.952687294,1610127.952687294,1764607200000,1
BTC-USDT,85353.9,85361.9,85233,85247.9,5.54660267,473053.479974352,473053.479974352,1764607260000,1
BTC-USDT,85248,85346.4,85195,85323.9,11.05245563,942171.577992015,942171.577992015,1764607320000,1
BTC-USDT,85322.4,85409,85263.8,85263.8,11.57485497,987827.344602396,987827.344602396,1764607380000,1
BTC-USDT,85263.8,85263.8,85142.5,85142.6,9.2899353,791639.361671618,791639.361671618,1764607440000,1
BTC-USDT,85142.5,85180,85036.3,85065.1,5.01499096,426805.522208298,426805.522208298,1764607500000,1
BTC-USDT,85065.1,85094.3,85018.2,85062,4.65759024,396070.751950656,396070.751950656,1764607560000,1
BTC-USDT,85062,85140.8,85051.4,85095,15.1964215,1293204.454633489,1293204.454633489,1764607620000,1
BTC-USDT,85095,85095,84925,84930.5,12.38923721,1052928.51806442,1052928.51806442,1764607680000,1
BTC-USDT,84930.3,84930.4,84747.5,84833,31.73914404,2692776.29077756,2692776.29077756,1764607740000,1
BTC-USDT,84829.4,84856.9,84745.5,84830,14.41461041,1222293.507279437,1222293.507279437,1764607800000,1
BTC-USDT,84829,84858.7,84669.6,84692.6,6.33878529,537145.656248487,537145.656248487,1764607860000,1
BTC-USDT,84692.6,84721,84608.1,84641,9.3878292,794794.732381979,794794.732381979,1764607920000,1
BTC-USDT,84641,84671.4,84540,84540,34.33827749,2904075.309764944,2904075.309764944,1764607980000,1
BTC-USDT,84540,84579.9,84499,84533.1,21.73798233,1837709.226072975,1837709.226072975,1764608040000,1
BTC-USDT,84533.1,84597.8,84527,84576.3,19.90445446,1683440.577362382,1683440.577362382,1764608100000,1
BTC-USDT,84576.4,84600,84509.3,84577.6,8.36287411,706944.417564285,706944.417564285,1764608160000,1
BTC-USDT,84577.6,84584.4,84514,84530,6.3114124,533490.758842899,533490.758842899,1764608220000,1
BTC-USDT,84534.9,84552.4,84490,84503.1,2.84178427,240195.308283556,240195.308283556,1764608280000,1
BTC-USDT,84503,84566.1,84497,84566.1,4.70717389,397956.123356292,397956.123356292,1764608340000,1
BTC-USDT,84566.3,84664.4,84565.8,84619,3.52981269,298649.039359411,298649.039359411,1764608400000,1
BTC-USDT,84617,84786.2,84617,84758.1,7.24087526,613499.501348213,613499.501348213,1764608460000,1
BTC-USDT,84758,84758.1,84594,84615,3.12131043,264289.176161041,264289.176161041,1764608520000,1
BTC-USDT,84614.9,84633.9,84566.1,84629.9,5.29927878,448384.425403774,448384.425403774,1764608580000,1
BTC-USDT,84630.1,84813.5,84622.1,84813.5,1.84771157,156529.869262815,156529.869262815,1764608640000,1
BTC-USDT,84813.5,84844.3,84768.1,84787.5,5.19100733,440281.135948562,440281.135948562,1764608700000,1
BTC-USDT,84787.4,84850,84787.4,84850,1.58983375,134854.009734496,134854.009734496,1764608760000,1
BTC-USDT,84850,84998.1,84850,84970,10.31697808,876078.718547717,876078.718547717,1764608820000,1
BTC-USDT,84971.9,84971.9,84881,84961.4,1.95850548,166328.875026583,166328.875026583,1764608880000,1
BTC-USDT,84961.4,84961.4,84804,84813.9,7.63204838,647876.841603422,647876.841603422,1764608940000,1
BTC-USDT,84813.9,84842.9,84678.1,84678.1,3.89229402,329933.85446922,329933.85446922,1764609000000,1
BTC-USDT,84678.1,84769,84678.1,84769,1.69300217,143446.061120672,143446.061120672,1764609060000,1
BTC-USDT,84768.9,84839.3,84762.6,84818.1,1.34664508,114201.055476363,114201.055476363,1764609120000,1
