instrument_name,open,high,low,close,vol,vol_ccy,vol_quote,open_time,confirm
BTC-USDT,91440,91445.9,91431.1,91432,1.45577038,133120.18052217,133120.18052217,1764518400000,1
BTC-USDT,91431.9,91439,91409.1,91409.1,1.01324747,92629.181413101,92629.181413101,1764518460000,1
BTC-USDT,91409.2,91464,91409.1,91458.1,0.93988115,85953.144489953,85953.144489953,1764518520000,1
BTC-USDT,91458,91466.9,91428.3,91428.3,1.61538765,147733.642789087,147733.642789087,1764518580000,1
BTC-USDT,91427.9,91449,91416.4,91449,0.712447,65137.523397354,65137.523397354,1764518640000,1
BTC-USDT,91448.9,91449,91448.8,91448.8,0.37277571,34089.922730444,34089.922730444,1764518700000,1
BTC-USDT,91448.8,91473.9,91448.8,91464.1,0.62922979,57549.358167513,57549.358167513,1764518760000,1
BTC-USDT,91464,91464,91409.9,91409.9,0.77733134,71075.671405472,71075.671405472,1764518820000,1
BTC-USDT,91409.9,91443,91409.9,91442.9,1.01575156,92855.633507007,92855.633507007,1764518880000,1
BTC-USDT,91443,91458.5,91443,91454,0.19531092,17861.775124985,17861.775124985,1764518940000,1
BTC-USDT,91454.1,91455,91453.5,91454.9,0.07080105,6475.036918636,6475.036918636,1764519000000,1
BTC-USDT,91454.9,91463.5,91454.9,91463.5,0.25602503,23416.141194179,23416.141194179,1764519060000,1
BTC-USDT,91463.4,91473.9,91463.4,91473.9,0.22628333,20698.06432732,20698.06432732,1764519120000,1
BTC-USDT,91473.9,91498.8,91463,91489.3,1.27718243,116833.109308097,116833.109308097,1764519180000,1
BTC-USDT,91493.9,91500,91473.1,91500,0.56329147,51534.230086164,51534.230086164,1764519240000,1
BTC-USDT,91499.9,91517.1,91496,91496,1.33536744,122190.555393702,122190.555393702,1764519300000,1
BTC-USDT,91496,91496,91468,91483.7,1.17954267,107898.789713352,107898.789713352,1764519360000,1
BTC-USDT,91483.7,91568,91483.7,91568,2.95807378,270727.20630563,270727.20630563,1764519420000,1
BTC-USDT,91567.9,91573,91558.9,91562.9,0.82591534,75628.35441582,75628.35441582,1764519480000,1
BTC-USDT,91562.9,91565.5,91549,91560,0.36362668,33294.328968111,33294.328968111,1764519540000,1
BTC-USDT,91560.1,91683.2,91560.1,91683.2,16.28485299,1491813.38802158,1491813.38802158,1764519600000,1
BTC-USDT,91683.3,91764.3,91683.2,91694,4.60349357,422209.109750877,422209.109750877,1764519660000,1
BTC-USDT,91694.1,91757.9,91689,91748.4,3.42090812,313759.105955887,313759.105955887,1764519720000,1
BTC-USDT,91744.1,91749.9,91686,91686.4,0.42403642,38893.439222174,38893.439222174,1764519780000,1
BTC-USDT,91686.3,91714,91686.3,91707.9,0.7524388,69004.281970563,69004.281970563,1764519840000,1
BTC-USDT,91711.1,91754.6,91711.1,91754.6,0.30254777,27754.225879986,27754.225879986,1764519900000,1
BTC-USDT,91754.6,91756.2,91734.6,91756.2,3.06406822,281127.308545704,281127.308545704,1764519960000,1
BTC-USDT,91756.2,91777,91756.2,91776.9,0.61824303,56738.056447479,56738.056447479,1764520020000,1
BTC-USDT,91776.9,91777,91729.1,91729.1,0.92852827,85198.799997324,85198.799997324,1764520080000,1
BTC-USDT,91728.9,91772.7,91716.3,91754.1,1.20229328,110291.728698134,110291.728698134,1764520140000,1
BTC-USDT,91754.1,91771.5,91724.7,91724.8,2.1925162,201175.339517971,201175.339517971,1764520200000,1
BTC-USDT,91724.7,91724.8,91674.3,91674.3,2.77068643,254095.432249621,254095.432249621,1764520260000,1
BTC-USDT,91674.4,91684,91663,91674.2,0.54190974,49680.657044216,49680.657044216,1764520320000,1
BTC-USDT,91674.2,91674.3,91648,91648,1.54256059,141398.865902386,141398.865902386,1764520380000,1
BTC-USDT,91648.1,91656.1,91640,91640,0.17651712,16177.800434229,16177.800434229,1764520440000,1
BTC-USDT,91640,91684.2,91640,91684.2,1.33413655,122281.387793016,122281.387793016,1764520500000,1
BTC-USDT,91684.3,91701.9,91659.4,91687.4,1.57279486,144199.441842249,144199.441842249,1764520560000,1
BTC-USDT,91687.5,91692.6,91665.9,91673,0.47742606,43768.457204905,43768.457204905,1764520620000,1
BTC-USDT,91672.9,91688.7,91672.9,91682.1,0.56171813,51502.254839389,51502.254839389,1764520680000,1
BTC-USDT,91682.1,91736,91682,91736,1.32029986,121083.401790989,121083.401790989,1764520740000,1
BTC-USDT,91735.9,91754.3,91735.9,91744,0.51017417,46805.555363179,46805.555363179,1764520800000,1
BTC-USDT,91744.1,91759,91713.4,91714.9,0.83749779,76827.627736891,76827.627736891,1764520860000,1
BTC-USDT,91714.9,91724,91711,91716.2,0.34578536,31714.628892807,31714.628892807,1764520920000,1
BTC-USDT,91716.2,91729.5,91689.9,91690,0.7592341,69630.083266151,69630.083266151,1764520980000,1
BTC-USDT,91690,91709.4,91685,91709.4,1.10646324,101457.706668694,101457.706668694,1764521040000,1
BTC-USDT,91709.3,91731.5,91688.9,91731.5,2.3393645,214505.421839091,214505.421839091,1764521100000,1
BTC-USDT,91731.5,91755.9,91719,91755.9,1.10241593,101127.500668529,101127.500668529,1764521160000,1
BTC-USDT,91755.9,91771.1,91747.6,91759.8,0.49250977,45193.258328481,45193.258328481,1764521220000,1
BTC-USDT,91761.5,91824.7,91761.5,91824.7,1.02051896,93683.052879984,93683.052879984,1764521280000,1
BTC-USDT,91824.6,91833,91815.7,91831.4,1.29801678,119190.250347624,119190.250347624,1764521340000,1
BTC-USDT,91831.3,91848.8,91821,91848.7,0.39807787,36557.816828175,36557.816828175,1764521400000,1
BTC-USDT,91848.8,91854.9,91840.1,91854.9,0.5991392,55030.448813376,55030.448813376,1764521460000,1
BTC-USDT,91855,91855,91854.4,91854.5,0.22642481,20798.223677702,20798.223677702,1764521520000,1
BTC-USDT,91854.4,91855,91809.1,91815.3,1.58777922,145834.314472326,145834.314472326,1764521580000,1
BTC-USDT,91815.3,91829,91809,91824,0.62281691,57184.467633455,57184.467633455,1764521640000,1
BTC-USDT,91822,91825.9,91810.3,91810.3,1.34864104,123829.116242691,123829.116242691,1764521700000,1
BTC-USDT,91810.3,91815,91775,91775.1,1.15651108,106160.017009367,106160.017009367,1764521760000,1
BTC-USDT,91777,91814,91777,91814,0.5955487,54669.272411001,54669.272411001,1764521820000,1
BTC-USDT,91813.9,91813.9,91797.9,91801,0.14730059,13523.156018969,13523.156018969,1764521880000,1
