1764806400000000,93429.95000000,93441.58000000,93377.39000000,93377.39000000,13.50111000,1764806459999999,1261336.59872360,3628,3.12259000,291738.04519070,0
1764806460000000,93377.40000000,93403.46000000,93376.32000000,93403.45000000,12.62403000,1764806519999999,1178927.36611900,3106,6.90035000,644402.70515250,0
1764806520000000,93403.45000000,93414.07000000,93353.99000000,93414.06000000,47.10886000,1764806579999999,4398747.25044790,3438,3.73906000,349157.40117850,0
1764806580000000,93414.07000000,93480.00000000,93414.07000000,93462.88000000,12.98251000,1764806639999999,1213107.06720890,6689,7.13720000,666884.33694760,0
1764806640000000,93462.87000000,93462.88000000,93408.59000000,93411.45000000,23.36158000,1764806699999999,2182460.99391490,4644,2.89529000,270477.79969670,0
1764806700000000,93411.46000000,93437.31000000,93397.83000000,93410.94000000,22.65331000,1764806759999999,2116336.59281480,4521,4.48079000,418601.12624020,0
1764806760000000,93410.95000000,93410.95000000,93404.35000000,93410.55000000,10.20840000,1764806819999999,953558.51677510,1615,2.27091000,212126.95686440,0
1764806820000000,93410.55000000,93418.91000000,93307.30000000,93307.69000000,37.95933000,1764806879999999,3544345.12202660,5594,6.09003000,568802.94889980,0
1764806880000000,93307.68000000,93347.68000000,93306.86000000,93347.67000000,18.53844000,1764806939999999,1730158.03052290,2831,7.80724000,728589.68880190,0
1764806940000000,93347.67000000,93347.67000000,93288.53000000,93304.66000000,10.31633000,1764806999999999,962672.81329140,4214,1.67518000,156301.13640540,0
1764807000000000,93304.67000000,93321.34000000,93287.93000000,93290.20000000,9.84171000,1764807059999999,918268.44150420,4018,5.95521000,555628.76300770,0
1764807060000000,93290.19000000,93304.18000000,93180.00000000,93180.01000000,19.41409000,1764807119999999,1809708.11407460,5850,3.65847000,341031.21024860,0
1764807120000000,93180.01000000,93180.01000000,93000.00000000,93005.73000000,103.02416000,1764807179999999,9589381.62720690,10336,21.36802000,1989097.02775250,0
1764807180000000,93005.72000000,93032.46000000,92955.19000000,92987.19000000,41.58178000,1764807239999999,3867210.13778950,6757,7.14647000,664562.11592260,0
1764807240000000,92987.19000000,92987.20000000,92952.98000000,92952.99000000,15.52315000,1764807299999999,1443144.06411330,3173,2.51685000,233993.45281180,0
1764807300000000,92952.98000000,93015.91000000,92915.97000000,92990.21000000,21.77756000,1764807359999999,2024560.93690750,5093,8.87804000,825337.67884450,0
1764807360000000,92990.21000000,93091.06000000,92990.20000000,93076.94000000,17.12498000,1764807419999999,1593562.85180900,6066,11.46715000,1067002.11167230,0
1764807420000000,93076.93000000,93079.06000000,92946.66000000,92958.86000000,14.06594000,1764807479999999,1308431.20597890,5666,1.49861000,139422.99291810,0
1764807480000000,92958.85000000,93033.44000000,92958.85000000,93033.44000000,11.19916000,1764807539999999,1041458.17941350,5218,4.22001000,392451.38195620,0
1764807540000000,93033.43000000,93117.11000000,92992.23000000,93095.00000000,16.03209000,1764807599999999,1492093.57447320,4575,11.51148000,1071450.96986860,0
1764807600000000,93095.00000000,93095.00000000,93024.08000000,93039.13000000,12.07187000,1764807659999999,1123278.22931650,4147,2.03861000,189678.90752080,0
1764807660000000,93039.13000000,93039.14000000,93002.62000000,93009.71000000,13.04495000,1764807719999999,1213486.27524900,3369,2.73954000,254822.69120740,0
1764807720000000,93009.72000000,93046.62000000,93009.71000000,93046.61000000,4.73428000,1764807779999999,440388.35198460,2458,2.73815000,254715.44138690,0
1764807780000000,93046.62000000,93058.00000000,93002.78000000,93003.15000000,20.02270000,1764807839999999,1862985.57230560,2661,8.84968000,823442.75087180,0
1764807840000000,93003.14000000,93043.77000000,92970.80000000,93043.77000000,17.36728000,1764807899999999,1615139.84230850,5911,4.16371000,387216.24137400,0
1764807900000000,93043.77000000,93047.74000000,92854.66000000,92860.12000000,29.83809000,1764807959999999,2772931.22394750,7229,3.93778000,366043.04684220,0
1764807960000000,92860.11000000,92860.12000000,92740.00000000,92751.92000000,33.86054000,1764808019999999,3141429.30757170,9498,9.20577000,853924.54713570,0
1764808020000000,92751.91000000,92834.00000000,92748.13000000,92831.53000000,13.39737000,1764808079999999,1243010.49174520,4968,4.38293000,406605.10387480,0
1764808080000000,92831.53000000,92862.71000000,92831.53000000,92852.52000000,15.74314000,1764808139999999,1461745.03946910,4391,7.96166000,739242.35042680,0
1764808140000000,92852.53000000,92852.53000000,92824.51000000,92828.08000000,17.05215000,1764808199999999,1582994.68609570,2564,0.97337000,90356.17432880,0
1764808200000000,92828.08000000,92858.00000000,92800.00000000,92853.71000000,18.20334000,1764808259999999,1689733.96744810,7000,4.23466000,393071.91217740,0
1764808260000000,92853.70000000,92866.00000000,92775.70000000,92792.42000000,16.83681000,1764808319999999,1562840.12078340,6581,2.96937000,275599.82541140,0
1764808320000000,92792.42000000,92804.73000000,92751.65000000,92754.44000000,10.06559000,1764808379999999,933919.80390040,5915,2.40671000,223302.33228100,0
1764808380000000,92754.45000000,92754.45000000,92721.35000000,92742.33000000,10.18020000,1764808439999999,944057.46910100,5275,1.08584000,100694.06520220,0
1764808440000000,92742.34000000,92750.73000000,92669.82000000,92676.71000000,20.11305000,1764808499999999,1864445.23957700,6310,5.05518000,468593.05713900,0
1764808500000000,92676.71000000,92733.85000000,92669.82000000,92730.84000000,13.88534000,1764808559999999,1287128.57436650,4423,7.20623000,667997.83747340,0
1764808560000000,92730.84000000,92759.70000000,92723.28000000,92730.83000000,14.53462000,1764808619999999,1348054.47112250,4221,5.97713000,554382.39014090,0
1764808620000000,92730.83000000,92742.66000000,92709.74000000,92732.43000000,8.19024000,1764808679999999,759452.31903910,3326,0.69278000,64236.68042290,0
1764808680000000,92732.42000000,92839.17000000,92732.42000000,92839.17000000,19.19922000,1764808739999999,1780926.19090020,5065,15.05144000,1396203.92627880,0
1764808740000000,92839.17000000,92888.00000000,92839.17000000,92842.71000000,14.51582000,1764808799999999,1347997.76300070,4311,5.37112000,498852.78000520,0
1764808800000000,92842.71000000,92940.48000000,92842.71000000,92940.47000000,29.64693000,1764808859999999,2754374.92506400,6626,8.90592000,827467.58726560,0
1764808860000000,92940.48000000,92960.39000000,92937.40000000,92937.41000000,13.39997000,1764808919999999,1245412.91779060,4033,4.05435000,376813.99242470,0
1764808920000000,92937.40000000,93028.62000000,92937.40000000,93025.78000000,18.27224000,1764808979999999,1699226.53078470,6028,10.29813000,957654.66285300,0
1764808980000000,93025.77000000,93062.52000000,92971.15000000,93050.54000000,22.15218000,1764809039999999,2060448.14792340,7492,10.53397000,979806.72283490,0
1764809040000000,93050.53000000,93076.92000000,93048.33000000,93048.33000000,17.74621000,1764809099999999,1651417.38156860,3172,6.63861000,617781.25068290,0
1764809100000000,93048.32000000,93048.32000000,92979.54000000,92994.60000000,12.36270000,1764809159999999,1149679.93705590,4315,2.74964000,255689.79976330,0
1764809160000000,92994.60000000,92994.60000000,92892.00000000,92931.35000000,13.50358000,1764809219999999,1254853.19695460,9071,2.78083000,258382.47131800,0
1764809220000000,92931.36000000,93022.60000000,92931.35000000,93018.09000000,19.70478000,1764809279999999,1831954.11285880,3855,14.79260000,1375146.53930170,0
1764809280000000,93018.09000000,93068.02000000,93018.08000000,93060.46000000,10.33690000,1764809339999999,961902.82405990,3529,5.56710000,518024.72301530,0
1764809340000000,93060.46000000,93060.46000000,92999.49000000,93009.65000000,11.75197000,1764809399999999,1093195.75198030,4623,2.74180000,254993.14513920,0
1764809400000000,93009.65000000,93067.19000000,93009.65000000,93067.18000000,7.29046000,1764809459999999,678179.58227890,3728,1.88754000,175589.63419600,0
1764809460000000,93067.18000000,93076.40000000,93060.01000000,93061.88000000,7.89532000,1764809519999999,734818.93219930,2999,1.31631000,122506.08785440,0
1764809520000000,93061.87000000,93076.92000000,93021.80000000,93076.41000000,15.06443000,1764809579999999,1401778.60815980,5547,6.83503000,636011.84284610,0
1764809580000000,93076.40000000,93089.45000000,93056.85000000,93080.47000000,6.72962000,1764809639999999,626331.02876990,4172,2.67983000,249401.78492120,0
1764809640000000,93080.47000000,93080.47000000,92959.09000000,92964.51000000,15.39259000,1764809699999999,1431812.98899580,5074,1.52344000,141706.60111240,0
1764809700000000,92964.52000000,93058.00000000,92906.70000000,93053.49000000,24.49659000,1764809759999999,2277526.40158970,5974,17.12671000,1592291.91954990,0
1764809760000000,93053.49000000,93159.57000000,93052.68000000,93134.37000000,24.89530000,1764809819999999,2317561.19297920,4598,18.69444000,1740375.58587810,0
1764809820000000,93134.38000000,93143.67000000,93077.42000000,93077.42000000,7.58136000,1764809879999999,705849.40841120,2814,1.22750000,114316.02384440,0
1764809880000000,93077.42000000,93077.42000000,93024.00000000,93024.00000000,9.64334000,1764809939999999,897287.54792470,2741,1.79077000,166636.01021310,0
1764809940000000,93024.00000000,93057.00000000,93020.00000000,93054.86000000,6.27694000,1764809999999999,583973.07151200,3954,2.00987000,186975.64837170,0
1764810000000000,93054.87000000,93054.87000000,92981.35000000,93009.98000000,8.14770000,1764810059999999,757778.53703370,5080,2.51930000,234275.16653740,0
1764810060000000,93009.98000000,93137.99000000,92997.66000000,93137.98000000,12.10102000,1764810119999999,1126024.60922050,6438,3.86085000,359262.20305840,0
1764810120000000,93137.99000000,93137.99000000,93053.82000000,93059.73000000,10.84443000,1764810179999999,1009486.47711570,4294,3.79013000,352787.24633200,0
1764810180000000,93059.74000000,93135.78000000,93022.62000000,93130.32000000,12.06332000,1764810239999999,1122929.84686570,4128,6.31159000,587510.45539760,0
1764810240000000,93130.32000000,93231.02000000,93130.32000000,93231.01000000,21.34911000,1764810299999999,1989449.58542120,3549,13.38462000,1247336.82911460,0
1764810300000000,93231.01000000,93260.63000000,93185.03000000,93260.62000000,19.97078000,1764810359999999,1861525.84567610,5273,7.20732000,671813.07587240,0
1764810360000000,93260.62000000,93267.62000000,93232.19000000,93267.28000000,20.85588000,1764810419999999,1944970.12744370,3369,8.96415000,835999.74665320,0
1764810420000000,93267.28000000,93297.96000000,93260.02000000,93293.19000000,18.31322000,1764810479999999,1708296.76728630,4356,11.79495000,1100281.01284480,0
1764810480000000,93293.18000000,93323.72000000,93222.60000000,93234.38000000,14.20755000,1764810539999999,1325323.80540510,5219,3.16167000,294962.26055100,0
1764810540000000,93234.39000000,93267.01000000,93209.81000000,93218.95000000,10.68070000,1764810599999999,995833.56758720,4435,3.34969000,312275.31673880,0
1764810600000000,93218.94000000,93455.31000000,93210.99000000,93336.00000000,43.77045000,1764810659999999,4087111.41721170,8107,22.46069000,2097461.35045060,0
1764810660000000,93336.00000000,93451.32000000,93332.13000000,93431.99000000,39.21653000,1764810719999999,3662341.16790270,8477,13.73324000,1282929.30356910,0
1764810720000000,93431.99000000,93578.33000000,93430.40000000,93566.25000000,50.92439000,1764810779999999,4762359.74524050,11798,33.97934000,3177280.72592810,0
1764810780000000,93566.25000000,93623.14000000,93542.50000000,93591.17000000,77.86573000,1764810839999999,7286234.24456160,9212,55.06533000,5152593.04520110,0
1764810840000000,93591.17000000,93725.58000000,93578.94000000,93691.82000000,35.49767000,1764810899999999,3325006.76759820,8641,24.29178000,2275446.74721510,0
1764810900000000,93691.82000000,93750.73000000,93628.15000000,93649.21000000,38.08661000,1764810959999999,3569085.37000680,10472,13.81082000,1294130.23002550,0
1764810960000000,93649.21000000,93649.21000000,93440.46000000,93454.93000000,40.39484000,1764811019999999,3777914.52450200,9579,7.47321000,699008.20535760,0
1764811020000000,93454.93000000,93483.43000000,93413.22000000,93432.07000000,14.09261000,1764811079999999,1316812.80684120,8035,5.76539000,538695.99932060,0
