1765065600000000,89236.80000000,89246.69000000,89206.87000000,89206.88000000,15.36722000,1765065659999999,1371313.66756030,2403,12.43399000,1109551.36375310,0
1765065660000000,89206.88000000,89211.61000000,89185.21000000,89211.60000000,2.45035000,1765065719999999,218567.33104700,1539,1.72915000,154236.50107620,0
1765065720000000,89211.61000000,89211.61000000,89176.52000000,89205.38000000,3.76420000,1765065779999999,335760.07302060,2246,2.31478000,206475.09573490,0
1765065780000000,89205.38000000,89269.50000000,89205.38000000,89269.50000000,4.08016000,1765065839999999,364124.34154280,1977,3.53338000,315332.74314240,0
1765065840000000,89269.49000000,89312.32000000,89269.02000000,89312.32000000,5.37695000,1765065899999999,480074.04093200,2142,2.94513000,262979.94473900,0
1765065900000000,89312.32000000,89356.05000000,89312.32000000,89319.23000000,10.53609000,1765065959999999,941279.52878040,2630,7.02691000,627780.27229120,0
1765065960000000,89319.24000000,89342.95000000,89302.00000000,89323.86000000,3.80514000,1765066019999999,339872.04794210,2190,1.85906000,166038.24487410,0
1765066020000000,89323.86000000,89323.86000000,89300.00000000,89317.55000000,1.37157000,1765066079999999,122498.00086860,1410,0.77519000,69233.96743990,0
1765066080000000,89317.54000000,89331.23000000,89317.54000000,89331.23000000,0.64716000,1765066139999999,57809.49570030,384,0.60550000,54087.99721000,0
1765066140000000,89331.23000000,89335.70000000,89317.54000000,89332.32000000,5.05135000,1765066199999999,451184.20908670,1296,4.73673000,423079.86777490,0
1765066200000000,89332.33000000,89383.46000000,89332.33000000,89357.34000000,6.63039000,1765066259999999,592540.52321260,2991,6.01719000,537737.54983290,0
1765066260000000,89357.34000000,89357.34000000,89317.91000000,89317.91000000,1.83417000,1765066319999999,163858.70803080,2559,0.44879000,40091.24110060,0
1765066320000000,89317.92000000,89317.92000000,89285.40000000,89285.40000000,1.25183000,1765066379999999,111790.66808870,1029,0.16512000,14744.79155910,0
1765066380000000,89285.41000000,89285.41000000,89200.00000000,89200.01000000,5.41005000,1765066439999999,482885.40081090,3382,2.08356000,185959.72392000,0
1765066440000000,89200.01000000,89224.12000000,89184.00000000,89184.00000000,1.76436000,1765066499999999,157395.57917470,2279,0.58207000,51924.44937300,0
1765066500000000,89184.00000000,89201.39000000,89184.00000000,89188.02000000,2.50130000,1765066559999999,223098.71457250,935,1.78520000,159226.24399210,0
1765066560000000,89188.02000000,89219.46000000,89181.29000000,89219.46000000,2.15038000,1765066619999999,191796.68975710,2360,1.70877000,152410.02670770,0
