1764288000000000,91333.94000000,91359.32000000,91323.54000000,91327.70000000,12.06848000,1764288059999999,1102441.39922070,2084,4.44000000,405561.22302150,0
1764288060000000,91327.71000000,91327.71000000,91254.25000000,91257.22000000,14.11076000,1764288119999999,1288168.72967830,2635,4.25367000,388306.90072260,0
1764288120000000,91257.21000000,91265.95000000,91228.86000000,91229.21000000,43.21536000,1764288179999999,3943262.72935620,3251,11.85780000,1081907.73119680,0
1764288180000000,91229.20000000,91229.20000000,91166.15000000,91189.53000000,64.73088000,1764288239999999,5902847.86759310,3674,3.05856000,278900.63844950,0
1764288240000000,91189.53000000,91211.76000000,91180.36000000,91191.64000000,17.97373000,1764288299999999,1639152.78102610,2640,3.47266000,316691.85951540,0
1764288300000000,91191.65000000,91205.20000000,91153.24000000,91158.98000000,13.53981000,1764288359999999,1234550.59408810,2653,1.16104000,105866.17988450,0
1764288360000000,91158.99000000,91263.78000000,91158.98000000,91263.78000000,6.16402000,1764288419999999,562232.70918770,3029,4.99572000,455634.74034580,0
1764288420000000,91263.79000000,91271.76000000,91217.84000000,91256.70000000,5.33525000,1764288479999999,486844.68937850,2879,1.89693000,173098.45185750,0
1764288480000000,91256.69000000,91273.93000000,91181.60000000,91181.60000000,4.01383000,1764288539999999,366231.05974040,3157,1.00896000,92077.34472780,0
1764288540000000,91181.61000000,91195.89000000,91172.00000000,91195.89000000,3.06351000,1764288599999999,279345.89545460,1620,1.94623000,177468.64791960,0
1764288600000000,91195.89000000,91195.89000000,91150.50000000,91166.40000000,3.32029000,1764288659999999,302704.94048070,2163,1.08715000,99103.74484060,0
1764288660000000,91166.40000000,91180.61000000,91129.98000000,91149.17000000,8.34956000,1764288719999999,761109.47003400,2382,2.69290000,245422.92238880,0
1764288720000000,91149.17000000,91181.61000000,91149.17000000,91157.52000000,7.27037000,1764288779999999,662873.74792760,2527,1.64220000,149723.03071530,0
1764288780000000,91157.53000000,91172.04000000,91155.74000000,91172.03000000,1.96556000,1764288839999999,179185.63703500,1303,1.05829000,96476.16736620,0
1764288840000000,91172.04000000,91172.04000000,91157.57000000,91157.57000000,2.23472000,1764288899999999,203719.00144910,563,0.38568000,35157.90539220,0
1764288900000000,91157.58000000,91178.55000000,91150.00000000,91178.54000000,25.06488000,1764288959999999,2284859.05493590,2337,2.48548000,226588.86629450,0
1764288960000000,91178.54000000,91178.55000000,91132.43000000,91132.43000000,2.33189000,1764289019999999,212600.85481400,1427,0.29759000,27129.94006820,0
1764289020000000,91132.43000000,91151.23000000,91129.30000000,91132.40000000,7.86693000,1764289079999999,716933.75052810,1733,2.48113000,226111.01505410,0
1764289080000000,91131.60000000,91131.60000000,91086.10000000,91086.11000000,6.06303000,1764289139999999,552444.49376170,2140,0.52266000,47623.52953340,0
1764289140000000,91086.11000000,91139.04000000,91072.30000000,91139.04000000,13.86754000,1764289199999999,1263288.89473790,2826,10.41276000,948614.52084640,0
1764289200000000,91139.03000000,91217.17000000,91139.03000000,91202.00000000,9.25389000,1764289259999999,843768.31067000,2751,7.31009000,666470.08730320,0
1764289260000000,91202.00000000,91267.56000000,91202.00000000,91250.00000000,8.81417000,1764289319999999,804176.98308090,3265,3.98983000,363991.06008840,0
1764289320000000,91250.00000000,91250.00000000,91204.06000000,91205.72000000,2.91655000,1764289379999999,266079.47087300,1828,2.17509000,198435.40658240,0
1764289380000000,91205.72000000,91224.49000000,91200.00000000,91209.13000000,2.93473000,1764289439999999,267681.84248630,1432,1.06072000,96747.79985900,0
1764289440000000,91209.13000000,91223.39000000,91205.81000000,91217.38000000,9.93427000,1764289499999999,906132.20522690,1045,9.67838000,882790.20635450,0
1764289500000000,91217.38000000,91267.30000000,91217.37000000,91257.43000000,2.30282000,1764289559999999,210120.59248910,1884,1.85077000,168865.52004190,0
1764289560000000,91257.43000000,91295.99000000,91257.42000000,91279.35000000,4.84203000,1764289619999999,441980.03469540,1821,3.90114000,356095.40914080,0
1764289620000000,91279.36000000,91279.36000000,91205.81000000,91205.83000000,4.11540000,1764289679999999,375513.60609630,2426,1.68414000,153674.32294290,0
1764289680000000,91205.83000000,91232.06000000,91181.60000000,91232.06000000,4.05894000,1764289739999999,370169.26211680,1811,1.48153000,135119.77728840,0
1764289740000000,91232.06000000,91237.61000000,91227.80000000,91232.01000000,3.56109000,1764289799999999,324883.53570230,974,2.34481000,213915.09958400,0
1764289800000000,91232.01000000,91237.05000000,91232.00000000,91237.04000000,0.61762000,1764289859999999,56348.43936630,633,0.38217000,34866.80683100,0
1764289860000000,91237.05000000,91273.28000000,91237.05000000,91266.74000000,2.11047000,1764289919999999,192593.70837530,1881,1.47041000,134183.53334970,0
1764289920000000,91266.74000000,91274.78000000,91266.73000000,91274.77000000,2.74271000,1764289979999999,250326.10259100,1053,2.49667000,227869.17112290,0
1764289980000000,91274.78000000,91297.43000000,91244.01000000,91297.43000000,3.47929000,1764290039999999,317526.39585630,2291,1.19890000,109430.26275630,0
1764290040000000,91297.43000000,91346.50000000,91285.24000000,91346.15000000,2.62169000,1764290099999999,239379.13394290,2094,1.95732000,178723.61499800,0
1764290100000000,91346.15000000,91395.61000000,91342.62000000,91386.47000000,5.89663000,1764290159999999,538711.66258100,2557,4.41728000,403561.80014860,0
1764290160000000,91386.48000000,91417.99000000,91342.00000000,91342.00000000,3.02852000,1764290219999999,276757.21922210,2683,1.48798000,135980.49054650,0
1764290220000000,91342.01000000,91342.01000000,91312.00000000,91324.98000000,6.19423000,1764290279999999,565649.90420090,1165,5.35771000,489254.69963230,0
1764290280000000,91324.98000000,91324.99000000,91271.29000000,91275.40000000,5.18232000,1764290339999999,473071.78077130,2384,1.35953000,124091.54221810,0
1764290340000000,91275.39000000,91299.98000000,91262.04000000,91299.98000000,2.30790000,1764290399999999,210656.52591370,1488,0.71970000,65692.20791960,0
1764290400000000,91299.97000000,91299.98000000,91240.29000000,91240.30000000,5.64113000,1764290459999999,514902.91549760,1640,0.48920000,44652.07817130,0
1764290460000000,91240.30000000,91240.30000000,91216.39000000,91216.39000000,1.92697000,1764290519999999,175791.28071590,1200,1.00626000,91794.45079070,0
1764290520000000,91216.39000000,91234.77000000,91205.35000000,91218.57000000,2.05204000,1764290579999999,187179.62415570,1777,1.39887000,127597.84327850,0
1764290580000000,91218.56000000,91231.35000000,91218.56000000,91220.58000000,1.13143000,1764290639999999,103209.30426020,630,0.56930000,51931.71847830,0
1764290640000000,91220.58000000,91234.15000000,91220.57000000,91228.86000000,2.18393000,1764290699999999,199233.69495080,587,0.84749000,77314.10095380,0
1764290700000000,91228.87000000,91228.87000000,91192.64000000,91192.65000000,2.25570000,1764290759999999,205732.02800170,1486,0.12677000,11561.68119120,0
1764290760000000,91192.64000000,91224.90000000,91191.94000000,91219.44000000,5.45664000,1764290819999999,497648.65925040,1756,4.88951000,445918.80675680,0
1764290820000000,91219.43000000,91263.92000000,91219.43000000,91263.92000000,4.23100000,1764290879999999,385981.88838400,1733,3.87312000,353331.52140980,0
1764290880000000,91263.92000000,91263.92000000,91238.36000000,91238.37000000,2.43157000,1764290939999999,221864.47527870,975,1.63753000,149411.65601390,0
1764290940000000,91238.37000000,91238.37000000,91150.01000000,91150.01000000,3.87409000,1764290999999999,353256.66337540,2395,0.30704000,27999.98356520,0
1764291000000000,91150.00000000,91176.48000000,91142.54000000,91176.48000000,1.69923000,1764291059999999,154902.77425630,2127,0.75475000,68802.89189170,0
1764291060000000,91176.47000000,91190.00000000,91149.85000000,91149.85000000,3.06267000,1764291119999999,279243.75036110,2445,1.11060000,101267.24184710,0
1764291120000000,91149.85000000,91180.78000000,91149.84000000,91170.77000000,2.63386000,1764291179999999,240121.53911710,1494,1.88726000,172049.03008260,0
1764291180000000,91170.77000000,91210.00000000,91170.77000000,91194.18000000,4.34433000,1764291239999999,396189.11363120,1734,0.87506000,79793.96690260,0
1764291240000000,91194.17000000,91194.17000000,91165.89000000,91165.90000000,1.32634000,1764291299999999,120924.79540650,1284,0.50661000,46187.78100810,0
1764291300000000,91165.90000000,91174.32000000,91164.01000000,91174.26000000,1.51300000,1764291359999999,137936.98975960,776,0.56342000,51365.38065020,0
1764291360000000,91174.26000000,91207.34000000,91174.25000000,91203.31000000,4.21181000,1764291419999999,384120.42914340,1362,3.47693000,317097.21284640,0
1764291420000000,91203.31000000,91203.31000000,91194.13000000,91202.00000000,3.21260000,1764291479999999,292981.95433470,772,2.65540000,242165.85234720,0
1764291480000000,91201.99000000,91202.00000000,91184.95000000,91184.96000000,1.24291000,1764291539999999,113350.00863620,910,0.33509000,30559.68622540,0
1764291540000000,91184.96000000,91207.34000000,91184.95000000,91207.34000000,1.82140000,1764291599999999,166100.88269470,657,1.78405000,162694.59235390,0
1764291600000000,91207.34000000,91209.82000000,91168.52000000,91168.53000000,2.44690000,1764291659999999,223139.58020200,1914,0.81006000,73864.60107580,0
1764291660000000,91168.53000000,91199.06000000,91164.01000000,91164.01000000,3.72253000,1764291719999999,339408.26790560,1913,2.30963000,210583.62834140,0
1764291720000000,91164.02000000,91164.02000000,91085.64000000,91104.35000000,15.20960000,1764291779999999,1385892.87954270,3773,2.08035000,189531.69713270,0
1764291780000000,91104.36000000,91169.95000000,91103.70000000,91103.70000000,6.82454000,1764291839999999,621957.91327370,4259,2.29250000,208946.94258410,0
1764291840000000,91103.71000000,91112.72000000,91076.80000000,91076.81000000,2.69426000,1764291899999999,245439.67490220,2158,1.03973000,94722.48843280,0
1764291900000000,91076.80000000,91102.32000000,91076.80000000,91102.31000000,4.59120000,1764291959999999,418252.22905930,1365,1.46078000,133069.24439720,0
1764291960000000,91102.31000000,91163.09000000,91102.31000000,91156.80000000,2.78189000,1764292019999999,253556.53096350,3173,2.13399000,194494.61955520,0
1764292020000000,91156.81000000,91186.54000000,91156.80000000,91186.53000000,1.57007000,1764292079999999,143155.42247290,1469,1.27620000,116360.37582160,0
1764292080000000,91186.53000000,91186.54000000,91083.37000000,91083.37000000,13.95065000,1764292139999999,1271574.26178610,3591,5.76622000,525590.47020080,0
1764292140000000,91083.37000000,91086.55000000,91045.06000000,91045.07000000,5.65624000,1764292199999999,515094.03208060,2790,2.13288000,194232.03187940,0
